#PicoHarp 300  Histogram Data			04/11/2023 03:56:27 PM
#channels per curve
19141
#display curve no.
0	1	2	3	4	
#memory block no.
0	1	2	3	4	
#ns/channel
0.5120	0.5120	0.5120	0.5120	0.5120	
#counts
1	4	19	34	47	
2	0	12	27	36	
0	6	11	22	36	
0	2	14	30	43	
4	1	11	26	35	
3	4	13	28	36	
3	6	13	26	29	
2	7	9	24	38	
3	6	5	25	31	
2	6	12	25	44	
1	7	14	26	37	
1	4	11	26	31	
0	3	10	27	36	
2	6	12	29	24	
3	6	8	31	32	
2	3	16	36	35	
3	4	15	23	32	
2	7	16	35	42	
1	4	10	23	34	
1	3	18	31	44	
2	5	15	28	45	
3	3	5	27	27	
1	9	12	24	35	
0	3	8	29	33	
2	8	14	28	34	
1	8	15	21	24	
1	4	16	26	35	
2	5	17	27	32	
3	5	15	24	38	
3	4	18	22	25	
1	8	16	28	36	
3	5	17	22	39	
0	7	18	26	33	
6	4	9	18	22	
1	7	16	22	35	
4	1	16	30	43	
1	3	14	19	37	
0	4	14	29	27	
1	7	16	38	31	
0	9	10	23	39	
1	4	16	26	32	
1	8	10	28	38	
2	8	16	32	35	
4	7	14	22	34	
1	2	9	25	44	
1	3	13	27	36	
2	4	12	31	37	
0	2	13	27	32	
0	5	15	23	39	
1	3	10	31	39	
2	4	13	31	34	
0	6	9	34	42	
1	4	13	37	48	
1	5	15	31	49	
0	5	13	25	27	
1	5	17	24	27	
0	3	17	26	48	
0	4	11	22	38	
2	4	11	24	30	
3	8	19	28	44	
2	4	15	24	37	
1	5	18	20	31	
2	7	16	31	27	
3	4	15	25	35	
1	1	15	20	33	
5	3	21	33	37	
1	4	9	29	34	
2	7	21	24	28	
0	5	7	28	48	
2	4	19	31	27	
2	2	20	28	29	
1	3	18	29	43	
3	0	8	38	25	
2	7	10	26	38	
1	7	15	28	26	
0	4	23	29	26	
1	3	8	25	34	
2	6	19	25	23	
3	2	10	24	37	
2	8	11	18	37	
1	5	22	32	37	
1	2	12	22	34	
2	4	14	24	28	
1	2	10	27	36	
5	2	11	22	35	
3	6	11	32	33	
2	5	16	29	34	
0	5	16	23	36	
3	3	11	28	25	
3	3	16	25	36	
0	9	13	25	37	
1	5	20	29	38	
0	2	16	30	44	
1	6	20	27	35	
1	4	14	39	36	
0	7	6	23	34	
2	4	6	24	41	
0	5	8	25	35	
3	5	14	28	39	
1	4	6	23	38	
0	7	13	25	36	
0	4	18	19	40	
0	11	9	25	28	
1	6	14	26	47	
2	1	13	26	31	
2	2	14	26	34	
2	5	10	23	36	
3	7	7	27	36	
1	3	6	17	38	
1	1	14	21	33	
1	9	11	20	32	
2	3	10	31	35	
2	5	9	21	37	
1	4	17	27	28	
1	4	14	19	28	
0	3	11	26	38	
2	5	12	32	34	
1	1	15	22	42	
0	2	13	22	38	
3	2	20	27	30	
0	8	15	28	39	
0	4	8	29	42	
3	2	14	40	30	
2	7	12	25	31	
4	11	12	28	33	
2	4	9	25	39	
1	5	12	25	43	
3	1	15	22	29	
1	6	15	34	32	
2	5	11	22	29	
1	6	11	24	31	
0	7	10	28	36	
2	2	12	26	39	
2	3	10	33	30	
2	3	15	33	37	
1	3	9	24	42	
1	5	12	23	36	
1	6	23	36	32	
0	3	17	21	50	
0	1	7	28	46	
0	2	13	25	38	
2	5	13	22	36	
1	8	19	29	33	
1	8	14	19	26	
4	1	9	23	21	
0	6	11	23	29	
1	1	13	22	41	
1	2	18	28	36	
1	8	11	29	29	
4	4	18	31	33	
2	5	15	14	32	
2	7	16	30	24	
1	5	15	15	40	
2	10	15	12	39	
1	4	18	30	36	
1	7	15	18	33	
4	8	16	23	26	
2	5	22	18	30	
1	3	18	30	48	
0	4	16	36	43	
0	6	11	29	22	
0	6	18	33	24	
0	1	13	34	34	
3	3	13	25	33	
3	3	12	26	31	
2	3	22	22	42	
1	7	14	31	37	
3	5	11	28	33	
2	5	15	25	31	
2	4	12	24	26	
2	5	11	31	32	
3	3	9	20	32	
1	2	16	25	32	
1	4	12	23	32	
1	2	12	33	38	
2	2	19	31	30	
2	2	14	32	39	
1	6	18	22	31	
0	5	12	21	33	
4	6	18	24	47	
1	5	16	22	31	
0	2	13	32	39	
1	6	12	21	39	
0	4	12	35	40	
2	8	11	22	31	
0	6	11	27	34	
1	4	15	24	38	
2	8	13	21	32	
0	3	20	36	37	
1	4	11	25	31	
2	8	15	24	35	
0	5	15	26	34	
0	4	14	34	34	
3	5	15	36	41	
2	6	9	23	38	
0	3	13	22	40	
0	3	11	22	34	
1	2	13	23	26	
1	3	8	22	46	
2	5	9	28	34	
3	2	12	27	32	
3	4	13	32	41	
1	0	10	24	30	
2	3	18	34	47	
0	7	9	23	27	
4	6	4	28	44	
1	6	12	18	26	
2	5	16	35	29	
2	5	14	20	45	
3	4	15	21	41	
2	4	18	27	41	
3	3	12	23	39	
0	3	14	30	29	
6	2	11	20	33	
2	7	9	22	41	
1	6	14	25	31	
0	3	16	29	23	
1	8	9	20	29	
3	3	11	17	33	
3	6	8	28	34	
5	8	15	21	28	
1	3	15	29	23	
3	4	13	23	35	
1	6	19	29	33	
4	5	17	19	34	
1	4	20	30	27	
2	2	19	28	35	
2	5	19	32	43	
0	5	18	20	32	
1	1	13	26	28	
0	6	12	27	29	
0	2	12	31	29	
2	4	3	26	35	
2	3	12	20	30	
0	5	18	27	36	
2	3	6	25	47	
1	5	6	22	33	
1	3	10	29	22	
1	3	10	32	36	
1	2	14	26	33	
1	5	7	28	27	
0	3	9	22	38	
0	3	16	19	34	
3	6	7	27	34	
2	3	15	20	32	
2	3	21	31	30	
1	3	10	23	37	
0	3	13	17	29	
4	3	5	25	35	
2	1	13	24	30	
0	1	14	24	36	
1	6	13	23	30	
2	4	10	23	36	
0	2	9	20	28	
1	5	14	23	30	
1	4	13	20	37	
4	7	16	24	28	
2	4	12	22	42	
1	3	7	33	27	
2	6	13	16	39	
1	7	17	22	23	
1	4	22	18	36	
0	1	18	36	29	
1	4	19	23	29	
1	2	8	21	48	
2	2	12	15	40	
3	5	13	25	23	
1	5	17	27	29	
4	2	13	16	46	
1	7	13	26	32	
2	4	10	22	30	
1	5	14	23	28	
2	2	13	32	30	
0	5	21	23	30	
4	4	13	22	40	
2	3	20	26	23	
2	4	9	19	47	
2	6	12	15	39	
2	2	15	22	39	
3	10	17	19	32	
1	6	20	39	31	
2	3	18	21	33	
1	1	16	21	26	
1	4	7	33	36	
5	4	15	29	35	
2	1	12	30	37	
4	3	14	30	31	
1	3	12	36	31	
2	6	15	28	41	
1	2	15	26	34	
0	4	12	26	41	
2	1	5	23	33	
2	5	18	26	27	
2	3	12	22	38	
0	6	13	30	31	
0	4	16	14	29	
3	9	18	29	34	
5	4	6	30	35	
2	3	11	22	37	
7	9	15	26	28	
3	5	21	30	35	
0	5	15	14	36	
3	4	14	25	33	
1	1	16	19	26	
0	5	7	23	34	
1	2	15	18	25	
3	4	11	19	27	
4	5	17	30	31	
2	3	8	32	33	
3	4	12	19	39	
3	9	12	18	32	
2	6	14	19	42	
1	4	8	22	45	
0	4	11	27	36	
2	5	17	22	40	
2	2	16	35	33	
2	3	17	29	31	
4	4	14	31	41	
1	8	17	25	35	
3	4	13	32	28	
0	7	8	33	34	
2	5	12	24	36	
0	5	12	23	21	
1	3	22	30	39	
3	3	14	19	47	
1	2	12	25	33	
1	7	9	21	28	
1	6	17	25	33	
0	5	15	22	39	
2	3	15	33	37	
2	6	20	26	32	
0	1	14	27	41	
1	7	11	36	35	
2	4	13	30	35	
1	2	10	26	32	
0	7	9	31	36	
3	3	11	24	31	
2	7	11	22	37	
4	3	12	24	42	
0	0	11	21	29	
3	8	15	21	33	
2	5	8	25	38	
1	5	18	23	25	
0	5	9	30	38	
4	6	18	28	35	
2	3	11	29	36	
2	4	14	17	29	
4	0	11	22	28	
0	4	11	20	28	
3	4	8	27	35	
2	7	11	21	34	
0	4	10	24	50	
1	8	7	33	33	
0	5	16	20	40	
1	5	15	31	36	
3	2	11	23	32	
0	2	18	26	47	
2	2	12	20	35	
1	4	13	24	25	
2	6	11	31	38	
3	1	12	31	36	
0	8	17	23	28	
0	2	15	27	23	
3	4	17	21	31	
5	3	12	20	29	
2	4	8	24	29	
3	2	15	23	32	
1	3	12	28	43	
0	6	21	24	33	
0	5	16	30	37	
1	6	16	26	36	
1	8	11	17	31	
1	2	14	18	38	
2	4	17	28	35	
5	5	11	30	29	
3	3	10	21	33	
2	1	5	18	30	
2	2	13	26	38	
3	3	10	27	33	
2	3	10	34	42	
0	3	16	19	30	
1	9	15	17	42	
1	3	13	30	22	
1	2	12	28	34	
2	4	15	19	32	
2	7	5	27	38	
0	3	4	25	31	
2	4	16	20	38	
5	5	10	30	25	
1	3	14	25	34	
4	6	11	25	35	
2	7	12	37	33	
1	3	22	28	33	
3	2	12	25	32	
3	2	10	24	25	
1	6	9	15	28	
2	4	6	25	36	
0	4	13	27	28	
1	2	11	28	38	
2	2	8	27	40	
3	3	19	27	30	
1	5	15	20	34	
2	4	12	32	36	
1	6	9	28	38	
3	5	12	15	29	
1	4	9	25	33	
1	4	13	23	31	
3	5	12	21	30	
1	3	16	27	25	
0	3	12	29	30	
2	9	11	29	38	
0	3	12	22	38	
2	5	17	32	23	
1	4	13	25	35	
1	11	9	30	42	
0	4	7	19	26	
1	6	15	28	34	
1	3	13	25	39	
2	4	14	24	38	
2	2	8	26	36	
0	3	15	19	41	
0	5	15	19	27	
4	3	10	25	30	
1	4	16	24	31	
2	5	9	18	31	
4	6	10	31	35	
1	2	12	24	39	
2	4	11	24	35	
1	5	17	27	27	
3	9	12	21	32	
0	5	8	13	36	
3	1	12	22	34	
1	6	16	25	29	
0	1	11	18	34	
3	2	8	13	35	
2	2	17	13	29	
1	4	13	20	34	
1	7	17	24	29	
3	4	14	15	39	
2	3	16	25	35	
2	5	15	31	37	
4	3	13	18	29	
3	3	16	21	30	
4	4	12	23	46	
1	6	15	29	38	
1	4	13	20	44	
0	5	15	16	31	
3	4	15	35	39	
4	2	17	25	35	
1	2	10	27	32	
1	7	12	31	30	
2	2	13	16	33	
0	1	13	25	33	
4	6	8	24	29	
1	7	9	28	31	
0	2	14	32	26	
0	5	4	15	36	
2	7	11	27	40	
2	5	9	17	31	
2	3	15	23	26	
3	7	20	30	41	
0	3	16	21	40	
2	5	12	26	33	
0	6	13	31	36	
2	3	11	33	38	
0	5	14	21	26	
1	4	12	25	44	
1	5	20	23	26	
0	5	15	22	40	
2	6	12	32	27	
3	3	13	34	35	
1	5	14	19	37	
0	5	8	22	33	
2	2	10	28	39	
2	3	13	19	38	
0	4	15	25	41	
1	2	7	12	38	
2	9	16	22	23	
1	1	12	19	49	
3	1	17	21	23	
5	4	11	24	33	
0	1	15	25	36	
2	4	12	27	32	
0	7	14	29	34	
1	3	11	31	20	
2	5	16	23	36	
0	4	13	25	34	
1	1	13	15	38	
4	3	10	25	31	
1	5	12	24	32	
0	3	17	23	34	
1	4	15	31	30	
3	4	11	27	41	
1	3	12	17	36	
1	5	17	24	38	
0	8	10	27	26	
1	1	20	19	31	
1	7	13	19	27	
1	5	11	24	29	
0	0	11	27	44	
0	5	10	29	32	
4	4	17	30	34	
5	3	8	26	35	
0	6	9	25	32	
2	3	16	27	38	
2	1	12	28	34	
1	5	8	23	38	
1	2	18	28	25	
2	6	10	26	36	
1	3	16	18	25	
2	4	10	29	44	
2	6	10	19	42	
2	5	12	22	33	
1	5	11	26	43	
0	5	8	27	37	
2	6	18	24	41	
0	1	14	26	27	
2	3	12	29	45	
3	1	12	24	35	
3	2	11	21	38	
0	2	10	24	38	
1	7	11	21	34	
1	3	13	21	38	
2	3	11	23	35	
1	6	14	29	30	
0	5	11	29	40	
2	3	13	28	30	
1	4	19	27	24	
0	1	8	23	34	
2	4	12	30	46	
0	5	9	22	31	
1	3	8	27	30	
3	2	8	26	35	
1	2	14	26	32	
0	5	21	18	37	
0	4	7	24	37	
2	6	11	22	34	
1	6	14	29	33	
2	6	11	22	30	
3	7	13	18	29	
2	1	4	18	31	
1	4	11	21	43	
1	5	9	23	30	
0	4	10	22	30	
2	3	7	30	30	
2	5	17	23	41	
0	7	16	17	29	
0	4	8	27	36	
0	9	11	23	31	
2	1	15	19	32	
0	8	20	27	32	
3	5	15	23	31	
1	4	16	23	32	
1	5	8	25	37	
4	4	11	30	38	
3	4	11	22	29	
1	5	18	25	33	
3	6	12	28	33	
4	8	13	25	38	
1	2	12	21	35	
3	3	12	21	34	
0	3	10	19	28	
0	6	14	27	44	
2	6	15	27	38	
1	7	12	18	29	
0	4	9	31	44	
0	2	11	34	26	
1	2	9	21	22	
0	3	7	27	28	
2	5	15	19	26	
1	4	16	17	35	
0	3	14	27	40	
5	5	13	25	33	
2	1	16	24	25	
2	6	11	23	39	
0	4	20	19	27	
4	6	12	21	38	
2	8	12	21	38	
1	8	9	21	35	
2	5	12	26	37	
1	2	7	23	36	
3	2	8	21	22	
3	5	18	21	36	
0	4	10	24	38	
1	3	18	15	30	
4	2	15	16	37	
0	5	8	25	23	
3	6	16	29	37	
3	2	9	19	37	
1	2	7	31	35	
2	1	8	27	34	
4	8	22	16	47	
3	3	13	24	36	
2	4	6	19	30	
0	7	18	32	24	
2	5	14	28	38	
2	4	16	29	43	
1	1	15	22	34	
1	4	11	22	33	
2	6	11	29	36	
3	1	12	26	33	
1	3	12	17	35	
0	3	16	24	26	
3	1	8	19	37	
1	0	10	36	40	
1	5	11	20	30	
0	5	15	23	43	
1	6	16	22	34	
0	2	13	21	39	
4	6	19	28	35	
2	2	16	21	44	
0	6	13	24	36	
1	2	10	16	29	
2	6	18	25	31	
1	3	9	21	23	
0	7	8	21	39	
2	2	18	17	36	
1	5	17	20	26	
0	2	20	31	36	
2	4	10	16	32	
2	3	10	20	31	
1	3	14	25	33	
1	3	13	27	34	
0	2	11	26	31	
0	2	7	26	31	
1	6	16	19	34	
1	4	14	20	36	
2	3	11	33	29	
0	7	15	23	35	
0	5	15	26	23	
1	2	10	26	38	
0	6	10	26	30	
1	2	13	20	25	
2	6	17	21	27	
1	5	13	19	28	
3	4	11	30	35	
2	2	9	32	27	
0	4	14	29	32	
4	3	11	17	29	
1	6	13	19	38	
2	5	8	23	24	
1	2	10	25	42	
1	4	12	21	27	
1	2	10	24	39	
3	1	10	26	42	
3	4	13	21	26	
2	4	18	17	32	
0	9	14	24	42	
1	3	11	24	49	
4	5	14	24	36	
1	4	11	29	28	
1	5	8	28	40	
2	3	15	19	27	
1	1	18	20	29	
0	5	14	29	28	
1	6	14	27	47	
2	4	14	17	20	
0	2	14	17	40	
0	5	12	28	36	
0	5	14	22	30	
4	4	12	27	36	
1	10	6	16	31	
0	4	14	25	28	
0	5	17	19	29	
1	5	7	29	38	
0	3	19	26	44	
2	4	14	19	29	
2	2	19	22	39	
0	5	16	31	39	
0	4	16	37	30	
0	1	13	32	35	
3	1	14	19	31	
3	2	21	22	28	
1	4	19	19	31	
0	4	12	29	33	
1	4	8	20	23	
3	3	12	21	29	
2	3	13	20	27	
2	5	18	34	38	
0	6	8	27	24	
0	1	16	24	31	
0	4	12	25	38	
2	3	15	19	26	
1	4	10	14	33	
3	3	9	29	37	
3	2	9	23	23	
0	1	10	27	25	
1	3	8	20	40	
0	3	11	22	29	
1	7	20	26	32	
0	3	7	27	33	
1	4	19	27	21	
1	3	17	28	33	
0	3	12	23	36	
0	4	14	22	37	
2	2	10	23	23	
3	4	13	25	31	
1	4	16	24	48	
5	5	15	27	30	
2	2	9	28	27	
3	3	7	27	51	
0	2	7	27	39	
0	7	11	23	40	
0	3	12	18	39	
1	2	11	27	29	
2	6	8	18	32	
2	3	8	33	29	
2	4	15	30	36	
1	6	13	28	40	
2	3	14	25	39	
2	2	10	28	31	
2	3	13	19	33	
0	5	7	26	32	
5	3	8	23	28	
2	7	19	20	26	
1	7	16	22	40	
1	0	14	20	24	
0	1	18	25	36	
4	3	13	15	29	
0	5	8	19	39	
1	2	13	25	25	
1	6	11	18	39	
1	5	10	20	36	
2	3	12	21	28	
0	6	16	23	31	
2	5	11	17	37	
2	4	14	23	22	
2	5	13	45	24	
0	3	13	23	28	
1	3	11	21	31	
1	4	9	28	38	
2	5	12	23	44	
2	2	10	20	34	
1	0	13	24	32	
0	4	11	20	33	
2	2	9	25	33	
1	1	13	26	34	
1	5	14	12	31	
0	5	17	24	37	
0	2	12	17	24	
1	3	16	26	33	
1	6	8	21	37	
1	3	12	25	24	
1	3	14	15	30	
1	5	7	29	31	
1	3	14	26	42	
0	2	12	25	29	
2	4	18	12	35	
0	5	13	22	36	
1	3	13	27	36	
1	1	15	21	22	
1	4	11	25	38	
1	3	13	29	33	
1	5	8	17	25	
0	5	8	27	40	
2	4	8	25	30	
0	2	17	22	36	
1	7	8	33	30	
2	4	9	37	30	
0	3	17	21	42	
1	3	14	24	35	
0	4	10	25	37	
2	6	14	16	36	
1	4	16	24	32	
2	5	14	27	32	
0	3	16	21	33	
1	3	6	26	27	
2	3	7	30	36	
1	6	16	22	41	
1	2	14	18	38	
2	4	12	20	37	
0	2	18	14	39	
1	3	12	21	37	
3	4	9	25	28	
0	3	18	19	39	
2	5	9	35	35	
2	5	9	22	33	
4	7	15	14	31	
1	3	12	26	35	
1	4	17	23	31	
1	5	14	33	35	
0	5	15	27	38	
0	3	9	20	25	
1	5	10	22	35	
3	1	14	20	32	
2	7	14	21	32	
2	1	15	31	26	
2	6	10	27	31	
0	5	12	24	38	
4	3	11	18	34	
0	5	11	27	31	
2	6	8	24	28	
2	1	13	24	32	
1	3	6	25	36	
2	4	8	26	33	
1	7	14	22	35	
0	4	8	23	41	
3	2	8	23	28	
1	2	9	27	26	
1	5	2	20	30	
2	3	11	28	33	
2	4	6	28	36	
1	6	15	17	32	
0	2	12	20	38	
5	1	9	24	35	
2	5	10	34	35	
0	2	13	12	41	
0	8	14	26	37	
1	1	6	27	32	
1	1	12	33	32	
2	1	7	24	31	
3	1	14	25	35	
1	4	7	29	25	
3	4	7	17	42	
0	1	16	24	34	
2	6	13	17	27	
0	5	17	25	45	
4	3	8	26	34	
1	7	15	18	30	
0	2	11	23	37	
0	2	14	31	37	
1	2	14	23	29	
0	4	9	29	40	
1	5	15	27	33	
4	5	11	35	39	
2	5	12	16	30	
0	5	10	25	24	
1	4	10	21	32	
1	3	11	35	27	
1	2	12	32	35	
0	1	13	30	41	
5	2	8	24	26	
0	7	14	24	31	
2	2	15	27	40	
1	5	12	34	43	
2	6	7	25	30	
0	4	13	29	43	
3	2	12	26	15	
2	1	8	23	28	
1	5	10	20	38	
2	4	7	27	27	
1	7	15	30	40	
1	2	2	27	33	
1	3	4	29	45	
0	3	15	21	37	
0	4	16	14	35	
1	3	9	24	32	
2	1	10	15	29	
1	4	17	16	33	
1	5	10	11	38	
0	6	10	28	41	
2	2	9	27	32	
2	2	13	24	34	
2	5	10	18	34	
2	3	9	24	28	
3	9	10	23	31	
0	6	9	20	30	
1	0	6	27	35	
1	4	13	21	33	
0	3	9	26	48	
3	2	10	22	35	
3	4	21	30	34	
1	5	10	30	35	
0	6	10	17	24	
0	2	17	17	25	
1	3	11	18	20	
1	6	13	18	24	
3	1	15	19	28	
1	2	13	21	38	
0	3	10	18	32	
2	5	14	22	37	
0	3	7	16	33	
3	2	11	25	32	
2	6	8	13	34	
1	3	11	19	28	
2	2	13	36	33	
4	3	16	22	29	
1	4	12	27	37	
1	6	10	22	35	
2	2	19	29	37	
1	0	12	19	37	
0	2	18	26	34	
2	4	18	14	39	
1	1	9	20	38	
1	3	11	25	39	
1	4	13	21	37	
1	3	11	21	41	
2	9	16	23	27	
2	6	6	24	28	
2	7	14	20	40	
2	1	13	22	30	
3	2	10	24	36	
1	3	19	25	31	
3	0	9	22	32	
2	2	14	21	28	
0	2	9	23	25	
0	3	13	21	32	
3	2	8	26	25	
0	3	8	28	31	
2	5	14	20	40	
3	3	18	15	37	
2	3	19	24	34	
1	6	15	16	30	
0	7	13	24	32	
1	2	12	23	37	
1	2	12	18	37	
2	6	12	15	38	
0	0	9	19	28	
2	9	17	19	33	
2	2	14	15	21	
3	4	8	26	37	
2	1	14	24	40	
2	3	14	18	35	
1	3	13	30	35	
0	7	12	23	27	
0	2	9	24	30	
1	4	14	28	28	
0	4	5	19	28	
1	6	11	24	39	
0	5	12	17	38	
1	2	8	20	32	
1	2	13	17	34	
1	2	10	25	31	
0	3	12	29	39	
2	4	10	25	39	
1	5	11	30	35	
0	3	6	20	38	
1	2	9	22	31	
1	8	9	30	35	
0	1	9	23	33	
2	5	11	23	26	
1	4	13	24	39	
2	2	12	21	34	
1	7	12	30	27	
2	4	9	16	31	
2	1	11	27	29	
0	6	9	24	30	
0	4	11	27	25	
1	5	10	24	29	
0	4	19	17	37	
0	5	11	23	37	
2	4	17	30	32	
1	1	12	24	36	
1	2	11	21	29	
0	5	7	32	31	
1	3	10	26	37	
0	9	9	20	32	
0	4	13	24	32	
2	6	11	20	27	
0	4	10	16	33	
1	3	12	23	41	
2	1	14	19	23	
1	3	12	13	21	
1	6	11	22	34	
2	4	9	19	31	
1	7	8	19	36	
2	4	13	31	34	
1	3	11	21	32	
0	3	8	23	45	
1	4	11	20	37	
0	2	10	24	32	
0	4	7	25	35	
0	1	16	18	27	
0	1	11	22	29	
0	3	8	28	25	
4	3	17	15	23	
1	4	11	30	39	
1	5	11	17	35	
0	2	16	20	32	
1	4	14	26	32	
0	5	9	30	36	
2	3	12	21	32	
2	5	10	17	35	
1	3	9	20	38	
0	3	13	37	41	
0	4	8	18	29	
1	5	17	18	45	
3	3	12	26	42	
2	4	16	11	29	
0	8	12	21	33	
1	3	15	27	31	
0	4	7	24	34	
0	4	18	22	34	
0	4	19	19	44	
1	3	7	19	42	
2	3	11	30	33	
0	3	4	23	33	
0	8	8	22	38	
2	1	8	28	26	
2	2	14	26	20	
0	6	14	13	31	
3	3	15	23	32	
2	6	9	21	44	
0	6	7	15	43	
2	1	11	19	42	
1	4	7	27	33	
1	2	8	25	35	
0	3	7	23	34	
0	3	9	29	23	
0	2	14	38	40	
2	5	16	28	38	
3	2	10	17	39	
0	6	12	19	30	
1	2	10	18	32	
1	5	12	16	30	
0	4	8	18	33	
2	4	17	21	32	
0	5	11	33	35	
3	4	13	20	26	
0	3	12	19	37	
1	7	13	13	30	
1	4	12	33	26	
1	4	7	17	26	
0	2	11	26	28	
2	6	11	10	31	
0	1	9	22	33	
1	2	12	18	24	
2	7	7	24	43	
1	3	16	20	23	
3	4	11	20	35	
4	2	9	19	42	
2	5	13	23	29	
4	1	3	33	32	
2	1	13	22	17	
0	1	12	27	28	
0	8	15	28	29	
1	5	11	21	46	
1	2	10	20	43	
0	3	10	18	30	
2	4	10	23	30	
0	2	14	25	29	
2	2	8	24	36	
1	4	20	18	37	
2	3	13	26	31	
0	4	7	24	31	
0	0	15	28	34	
0	5	10	27	31	
1	1	16	24	22	
1	0	12	20	42	
1	2	8	26	26	
1	3	14	24	24	
0	7	14	39	26	
0	3	9	26	32	
1	4	8	28	30	
0	2	20	29	20	
1	4	8	18	32	
1	2	10	26	42	
1	6	12	25	26	
0	2	15	13	34	
2	1	11	26	36	
0	2	12	22	39	
2	6	14	26	24	
1	3	9	24	26	
0	5	8	18	34	
0	5	11	25	37	
2	5	16	18	40	
0	4	11	22	34	
2	1	15	18	30	
1	2	11	31	45	
1	5	19	25	34	
1	1	10	21	31	
1	2	7	28	27	
2	3	12	17	33	
2	6	20	18	33	
3	4	14	24	25	
1	4	16	27	32	
1	5	10	14	30	
2	0	16	23	27	
2	7	12	19	30	
4	3	13	26	37	
0	0	13	26	28	
3	4	14	21	29	
0	1	9	23	25	
1	3	13	20	38	
0	3	13	31	42	
1	5	14	23	33	
0	2	9	26	46	
3	3	13	16	44	
2	5	11	14	29	
1	2	13	21	33	
1	1	16	28	32	
0	4	9	23	32	
2	8	11	21	27	
1	3	5	17	36	
0	5	12	11	33	
0	8	9	18	31	
1	6	6	22	33	
3	3	11	22	33	
0	4	14	24	25	
0	3	5	20	29	
1	2	13	22	38	
1	6	15	20	32	
1	10	8	14	38	
3	6	14	30	32	
3	4	5	25	31	
2	4	16	25	37	
1	4	5	24	36	
0	4	22	26	48	
1	5	14	19	34	
4	1	10	13	39	
0	5	15	21	28	
1	5	13	25	32	
3	4	8	25	35	
2	2	15	18	29	
1	2	15	25	35	
2	3	12	28	27	
1	5	15	29	26	
0	3	19	25	33	
0	4	16	19	32	
2	2	10	24	31	
0	1	10	21	28	
2	4	14	18	34	
1	6	11	18	26	
1	5	12	17	27	
0	2	7	30	34	
1	2	8	17	33	
2	8	9	27	41	
2	6	7	25	34	
2	4	10	15	40	
1	3	13	23	30	
1	3	9	23	26	
1	6	12	23	27	
2	2	13	14	34	
0	1	12	18	21	
2	2	9	12	30	
1	7	13	23	37	
2	1	14	26	36	
1	3	12	23	30	
1	3	5	22	36	
1	2	17	22	33	
2	6	11	23	50	
2	2	16	22	38	
0	2	8	13	32	
0	2	14	23	37	
1	2	8	27	33	
2	4	8	30	34	
2	3	14	19	37	
0	4	12	32	25	
3	6	16	26	22	
2	2	12	32	28	
0	5	8	27	26	
0	1	9	28	34	
1	2	14	18	41	
2	0	15	26	27	
0	2	2	20	43	
2	3	10	22	32	
0	5	11	22	27	
0	4	6	22	43	
0	5	17	19	41	
0	0	10	22	41	
1	7	10	21	26	
4	3	16	22	22	
2	2	8	20	30	
1	1	15	12	23	
2	5	14	27	22	
1	2	9	19	34	
0	5	10	23	33	
3	3	12	20	26	
1	5	9	23	28	
1	7	14	26	26	
4	5	14	18	35	
2	7	12	20	26	
3	4	7	23	33	
2	4	9	28	26	
1	3	16	26	30	
0	3	7	30	34	
2	5	16	21	34	
1	2	13	21	35	
3	5	11	26	31	
1	4	11	20	39	
0	5	11	27	33	
1	7	17	18	30	
1	6	7	13	25	
2	2	17	22	32	
2	2	9	14	41	
0	6	7	29	15	
3	3	7	22	34	
0	5	10	22	25	
2	5	13	22	51	
1	2	18	24	27	
1	6	5	19	22	
0	5	8	17	26	
0	2	11	16	27	
4	1	12	9	34	
0	6	14	20	26	
1	3	11	25	36	
0	3	10	22	29	
1	0	10	17	32	
0	5	13	28	25	
1	5	7	24	30	
0	5	5	21	32	
2	3	13	24	30	
2	5	8	24	26	
1	4	8	20	29	
4	2	14	18	31	
0	1	15	33	38	
1	2	14	13	35	
4	1	14	27	32	
1	5	8	12	22	
1	6	13	16	26	
1	3	9	14	31	
2	3	12	13	35	
2	1	10	19	44	
0	2	10	21	33	
1	1	10	27	29	
2	4	5	22	28	
0	3	20	24	33	
0	1	12	22	34	
1	3	16	18	29	
3	6	10	32	31	
1	3	6	22	29	
0	5	11	22	34	
3	2	15	22	31	
1	0	6	17	33	
0	3	7	29	38	
0	2	14	25	25	
0	0	12	19	28	
0	4	7	23	27	
1	3	12	30	30	
0	4	6	13	26	
1	5	13	16	31	
1	0	13	24	28	
1	2	16	20	36	
0	1	7	25	24	
1	3	16	21	32	
0	3	11	28	37	
2	3	15	30	32	
3	5	13	18	31	
2	2	9	32	40	
3	3	14	29	22	
2	4	10	28	29	
2	3	14	22	29	
3	2	9	26	30	
1	1	17	23	24	
2	3	6	26	38	
3	4	13	22	34	
3	5	11	17	34	
2	6	10	21	24	
2	2	11	19	34	
2	6	6	20	33	
0	4	6	16	32	
1	1	10	24	28	
2	1	9	21	43	
0	4	8	28	38	
0	2	11	28	42	
1	9	10	20	33	
4	0	7	22	31	
2	3	18	17	29	
0	3	12	17	30	
4	3	7	16	38	
1	6	7	20	28	
0	7	6	19	27	
1	4	14	35	21	
1	8	7	24	28	
2	3	10	25	35	
4	5	12	20	34	
0	6	17	19	38	
1	1	7	16	45	
0	0	12	28	33	
0	7	17	26	29	
1	2	13	23	35	
1	3	15	20	30	
