Labels	APTMethylS_Br25_1	
Type	Time Scan	
Comment		
Start	0.00	
Stop	999.511720	
Step	0.48828125	
Fixed/Offset	 	
XAxis	Time(ns)	
YAxis	Counts	

889.160160	3.90000000E+1	
889.648440	4.30000000E+1	
890.136720	3.20000000E+1	
890.62500	4.70000000E+1	
891.113280	4.30000000E+1	
891.601560	4.10000000E+1	
892.089840	3.40000000E+1	
892.578130	4.00000000E+1	
893.066410	3.80000000E+1	
893.554690	4.90000000E+1	
894.04300	3.70000000E+1	
894.531250	4.50000000E+1	
895.019530	2.60000000E+1	
895.507810	3.40000000E+1	
895.996090	3.40000000E+1	
896.484380	4.50000000E+1	
896.972660	3.90000000E+1	
897.460940	3.20000000E+1	
897.949220	3.20000000E+1	
898.437500	4.20000000E+1	
898.925780	2.90000000E+1	
899.414060	3.10000000E+1	
899.902340	3.90000000E+1	
900.390630	4.80000000E+1	
900.878910	6.00000000E+1	
901.367190	2.90000000E+1	
901.855470	4.00000000E+1	
902.343750	4.90000000E+1	
902.83200	4.30000000E+1	
903.320310	3.80000000E+1	
903.808590	3.00000000E+1	
904.296880	4.60000000E+1	
904.785160	4.00000000E+1	
905.273440	4.20000000E+1	
905.761720	3.90000000E+1	
906.2500	3.90000000E+1	
906.738280	4.80000000E+1	
907.226560	3.80000000E+1	
907.714840	3.60000000E+1	
908.203130	3.20000000E+1	
908.691410	4.40000000E+1	
909.179690	3.40000000E+1	
909.66800	3.20000000E+1	
910.156250	2.90000000E+1	
910.644530	3.50000000E+1	
911.132810	4.40000000E+1	
911.621090	3.30000000E+1	
912.109380	3.90000000E+1	
912.597660	3.10000000E+1	
913.085940	3.70000000E+1	
913.574220	4.10000000E+1	
914.062500	3.70000000E+1	
914.550780	3.10000000E+1	
915.039060	4.60000000E+1	
915.527340	3.90000000E+1	
916.015630	4.00000000E+1	
916.503910	3.00000000E+1	
916.992190	4.10000000E+1	
917.480470	3.90000000E+1	
917.968750	3.90000000E+1	
918.45700	4.20000000E+1	
918.945310	2.70000000E+1	
919.433590	4.40000000E+1	
919.921880	4.70000000E+1	
920.410160	3.40000000E+1	
920.898440	3.70000000E+1	
921.386720	4.30000000E+1	
921.87500	3.00000000E+1	
922.363280	3.60000000E+1	
922.851560	3.10000000E+1	
923.339840	3.20000000E+1	
923.828130	4.50000000E+1	
924.316410	4.50000000E+1	
924.804690	3.80000000E+1	
925.29300	3.90000000E+1	
925.781250	3.80000000E+1	
926.269530	3.20000000E+1	
926.757810	3.50000000E+1	
927.246090	3.90000000E+1	
927.734380	4.40000000E+1	
928.222660	3.70000000E+1	
928.710940	3.20000000E+1	
929.199220	3.20000000E+1	
929.687500	3.50000000E+1	
930.175780	3.70000000E+1	
930.664060	3.40000000E+1	
931.152340	3.90000000E+1	
931.640630	3.00000000E+1	
932.128910	3.50000000E+1	
932.617190	3.90000000E+1	
933.105470	4.20000000E+1	
933.593750	4.20000000E+1	
934.08200	2.90000000E+1	
934.570310	4.60000000E+1	
935.058590	4.40000000E+1	
935.546880	4.20000000E+1	
936.035160	4.40000000E+1	
936.523440	4.70000000E+1	
937.011720	3.90000000E+1	
937.500	3.00000000E+1	
937.988280	3.10000000E+1	
938.476560	5.40000000E+1	
938.964840	3.80000000E+1	
939.453130	4.00000000E+1	
939.941410	4.00000000E+1	
940.429690	3.50000000E+1	
940.91800	3.40000000E+1	
941.406250	2.80000000E+1	
941.894530	3.50000000E+1	
942.382810	3.40000000E+1	
942.871090	3.50000000E+1	
943.359380	3.60000000E+1	
943.847660	3.80000000E+1	
944.335940	4.00000000E+1	
944.824220	3.60000000E+1	
945.312500	3.80000000E+1	
945.800780	4.20000000E+1	
946.289060	4.50000000E+1	
946.777340	3.30000000E+1	
947.265630	3.30000000E+1	
947.753910	3.90000000E+1	
948.242190	4.00000000E+1	
948.730470	3.20000000E+1	
949.218750	3.20000000E+1	
949.70700	3.80000000E+1	
950.195310	5.30000000E+1	
950.683590	4.20000000E+1	
951.171880	4.20000000E+1	
951.660160	3.60000000E+1	
952.148440	4.10000000E+1	
952.636720	4.30000000E+1	
953.12500	3.80000000E+1	
953.613280	3.60000000E+1	
954.101560	3.70000000E+1	
954.589840	3.50000000E+1	
955.078130	3.70000000E+1	
955.566410	4.10000000E+1	
956.054690	4.50000000E+1	
956.54300	4.60000000E+1	
957.031250	3.90000000E+1	
957.519530	2.90000000E+1	
958.007810	3.70000000E+1	
958.496090	3.30000000E+1	
958.984380	4.00000000E+1	
959.472660	3.00000000E+1	
959.960940	2.90000000E+1	
960.449220	4.70000000E+1	
960.937500	4.50000000E+1	
961.425780	4.30000000E+1	
961.914060	4.20000000E+1	
962.402340	5.20000000E+1	
962.890630	3.30000000E+1	
963.378910	3.00000000E+1	
963.867190	4.50000000E+1	
964.355470	3.70000000E+1	
964.843750	2.60000000E+1	
965.33200	4.10000000E+1	
965.820310	3.70000000E+1	
966.308590	3.20000000E+1	
966.796880	3.00000000E+1	
967.285160	3.70000000E+1	
967.773440	2.70000000E+1	
968.261720	3.80000000E+1	
968.7500	3.00000000E+1	
969.238280	4.20000000E+1	
969.726560	4.00000000E+1	
970.214840	3.90000000E+1	
970.703130	3.90000000E+1	
971.191410	4.00000000E+1	
971.679690	4.50000000E+1	
972.16800	4.40000000E+1	
972.656250	3.60000000E+1	
973.144530	3.90000000E+1	
973.632810	4.30000000E+1	
974.121090	3.10000000E+1	
974.609380	2.40000000E+1	
975.097660	4.40000000E+1	
975.585940	3.50000000E+1	
976.074220	3.50000000E+1	
976.562500	2.80000000E+1	
977.050780	4.30000000E+1	
977.539060	4.30000000E+1	
978.027340	3.50000000E+1	
978.515630	3.10000000E+1	
979.003910	3.70000000E+1	
979.492190	4.10000000E+1	
979.980470	3.60000000E+1	
980.468750	3.80000000E+1	
980.95700	3.30000000E+1	
981.445310	2.50000000E+1	
981.933590	2.70000000E+1	
982.421880	4.00000000E+1	
982.910160	4.10000000E+1	
983.398440	4.70000000E+1	
983.886720	2.40000000E+1	
984.37500	4.70000000E+1	
984.863280	4.80000000E+1	
985.351560	3.10000000E+1	
985.839840	3.80000000E+1	
986.328130	3.50000000E+1	
986.816410	4.00000000E+1	
987.304690	2.90000000E+1	
987.79300	2.30000000E+1	
988.281250	3.60000000E+1	
988.769530	3.50000000E+1	
989.257810	4.30000000E+1	
989.746090	4.10000000E+1	
990.234380	4.50000000E+1	
990.722660	3.70000000E+1	
991.210940	3.40000000E+1	
991.699220	4.70000000E+1	
992.187500	3.50000000E+1	
992.675780	3.10000000E+1	
993.164060	3.80000000E+1	
993.652340	4.10000000E+1	
994.140630	4.60000000E+1	
994.628910	3.10000000E+1	
995.117190	3.50000000E+1	
995.605470	4.60000000E+1	
996.093750	4.10000000E+1	
996.58200	3.30000000E+1	
997.070310	3.30000000E+1	
997.558590	3.50000000E+1	
998.046880	2.80000000E+1	
998.535160	4.20000000E+1	
999.023440	2.40000000E+1	
999.511720	3.80000000E+1	
