Labels	ref1_500KHz_0	
Type	Time Scan	
Comment		
Start	0.00	
Stop	1999.511700	
Step	0.48828125	
Fixed/Offset	 	
XAxis	Time(ns)	
YAxis	Counts	

901.855470	4.00000000E+0	
902.343750	8.00000000E+0	
902.83200	3.00000000E+0	
903.320310	3.00000000E+0	
903.808590	3.00000000E+0	
904.296880	4.00000000E+0	
904.785160	3.00000000E+0	
905.273440	0.00000000E+0	
905.761720	1.10000000E+1	
906.2500	3.00000000E+0	
906.738280	3.00000000E+0	
907.226560	8.00000000E+0	
907.714840	1.00000000E+0	
908.203130	0.00000000E+0	
908.691410	7.00000000E+0	
909.179690	6.00000000E+0	
909.66800	1.00000000E+0	
910.156250	8.00000000E+0	
910.644530	3.00000000E+0	
911.132810	6.00000000E+0	
911.621090	7.00000000E+0	
912.109380	2.00000000E+0	
912.597660	3.00000000E+0	
913.085940	4.00000000E+0	
913.574220	3.00000000E+0	
914.062500	5.00000000E+0	
914.550780	7.00000000E+0	
915.039060	6.00000000E+0	
915.527340	2.00000000E+0	
916.015630	3.00000000E+0	
916.503910	6.00000000E+0	
916.992190	7.00000000E+0	
917.480470	5.00000000E+0	
917.968750	5.00000000E+0	
918.45700	7.00000000E+0	
918.945310	8.00000000E+0	
919.433590	9.00000000E+0	
919.921880	5.00000000E+0	
920.410160	7.00000000E+0	
920.898440	5.00000000E+0	
921.386720	2.00000000E+0	
921.87500	7.00000000E+0	
922.363280	2.00000000E+0	
922.851560	4.00000000E+0	
923.339840	4.00000000E+0	
923.828130	4.00000000E+0	
924.316410	3.00000000E+0	
924.804690	5.00000000E+0	
925.29300	7.00000000E+0	
925.781250	4.00000000E+0	
926.269530	4.00000000E+0	
926.757810	7.00000000E+0	
927.246090	2.00000000E+0	
927.734380	1.00000000E+1	
928.222660	5.00000000E+0	
928.710940	5.00000000E+0	
929.199220	7.00000000E+0	
929.687500	5.00000000E+0	
930.175780	8.00000000E+0	
930.664060	4.00000000E+0	
931.152340	3.00000000E+0	
931.640630	5.00000000E+0	
932.128910	9.00000000E+0	
932.617190	3.00000000E+0	
933.105470	1.30000000E+1	
933.593750	2.00000000E+0	
934.08200	4.00000000E+0	
934.570310	1.00000000E+0	
935.058590	4.00000000E+0	
935.546880	2.00000000E+0	
936.035160	2.00000000E+0	
936.523440	3.00000000E+0	
937.011720	4.00000000E+0	
937.500	8.00000000E+0	
937.988280	6.00000000E+0	
938.476560	2.00000000E+0	
938.964840	2.00000000E+0	
939.453130	7.00000000E+0	
939.941410	2.00000000E+0	
940.429690	1.00000000E+1	
940.91800	4.00000000E+0	
941.406250	4.00000000E+0	
941.894530	6.00000000E+0	
942.382810	4.00000000E+0	
942.871090	7.00000000E+0	
943.359380	2.00000000E+0	
943.847660	6.00000000E+0	
944.335940	5.00000000E+0	
944.824220	9.00000000E+0	
945.312500	6.00000000E+0	
945.800780	7.00000000E+0	
946.289060	4.00000000E+0	
946.777340	9.00000000E+0	
947.265630	1.00000000E+0	
947.753910	5.00000000E+0	
948.242190	1.00000000E+0	
948.730470	5.00000000E+0	
949.218750	4.00000000E+0	
949.70700	4.00000000E+0	
950.195310	7.00000000E+0	
950.683590	3.00000000E+0	
951.171880	3.00000000E+0	
951.660160	4.00000000E+0	
952.148440	5.00000000E+0	
952.636720	7.00000000E+0	
953.12500	4.00000000E+0	
953.613280	3.00000000E+0	
954.101560	3.00000000E+0	
954.589840	4.00000000E+0	
955.078130	4.00000000E+0	
955.566410	5.00000000E+0	
956.054690	3.00000000E+0	
956.54300	3.00000000E+0	
957.031250	6.00000000E+0	
957.519530	4.00000000E+0	
958.007810	5.00000000E+0	
958.496090	6.00000000E+0	
958.984380	1.00000000E+0	
959.472660	2.00000000E+0	
959.960940	5.00000000E+0	
960.449220	6.00000000E+0	
960.937500	8.00000000E+0	
961.425780	4.00000000E+0	
961.914060	7.00000000E+0	
962.402340	2.00000000E+0	
962.890630	3.00000000E+0	
963.378910	4.00000000E+0	
963.867190	5.00000000E+0	
964.355470	2.00000000E+0	
964.843750	3.00000000E+0	
965.33200	4.00000000E+0	
965.820310	7.00000000E+0	
966.308590	1.00000000E+0	
966.796880	8.00000000E+0	
967.285160	6.00000000E+0	
967.773440	5.00000000E+0	
968.261720	5.00000000E+0	
968.7500	7.00000000E+0	
969.238280	2.00000000E+0	
969.726560	5.00000000E+0	
970.214840	5.00000000E+0	
970.703130	7.00000000E+0	
971.191410	7.00000000E+0	
971.679690	7.00000000E+0	
972.16800	2.00000000E+0	
972.656250	2.00000000E+0	
973.144530	2.00000000E+0	
973.632810	6.00000000E+0	
974.121090	3.00000000E+0	
974.609380	5.00000000E+0	
975.097660	1.00000000E+0	
975.585940	6.00000000E+0	
976.074220	0.00000000E+0	
976.562500	5.00000000E+0	
977.050780	5.00000000E+0	
977.539060	7.00000000E+0	
978.027340	6.00000000E+0	
978.515630	2.00000000E+0	
979.003910	4.00000000E+0	
979.492190	7.00000000E+0	
979.980470	6.00000000E+0	
980.468750	2.00000000E+0	
980.95700	4.00000000E+0	
981.445310	3.00000000E+0	
981.933590	3.00000000E+0	
982.421880	5.00000000E+0	
982.910160	2.00000000E+0	
983.398440	2.00000000E+0	
983.886720	6.00000000E+0	
984.37500	4.00000000E+0	
984.863280	4.00000000E+0	
985.351560	3.00000000E+0	
985.839840	3.00000000E+0	
986.328130	3.00000000E+0	
986.816410	5.00000000E+0	
987.304690	8.00000000E+0	
987.79300	5.00000000E+0	
988.281250	3.00000000E+0	
988.769530	5.00000000E+0	
989.257810	6.00000000E+0	
989.746090	0.00000000E+0	
990.234380	3.00000000E+0	
990.722660	2.00000000E+0	
991.210940	4.00000000E+0	
991.699220	4.00000000E+0	
992.187500	5.00000000E+0	
992.675780	7.00000000E+0	
993.164060	4.00000000E+0	
993.652340	2.00000000E+0	
994.140630	3.00000000E+0	
994.628910	6.00000000E+0	
995.117190	2.00000000E+0	
995.605470	6.00000000E+0	
996.093750	8.00000000E+0	
996.58200	3.00000000E+0	
997.070310	5.00000000E+0	
997.558590	4.00000000E+0	
998.046880	4.00000000E+0	
998.535160	9.00000000E+0	
999.023440	2.00000000E+0	
999.511720	7.00000000E+0	
1000.00	4.00000000E+0	
1000.488300	5.00000000E+0	
1000.976600	6.00000000E+0	
1001.464800	5.00000000E+0	
1001.953100	5.00000000E+0	
1002.441400	4.00000000E+0	
1002.93000	7.00000000E+0	
1003.418000	4.00000000E+0	
1003.906300	4.00000000E+0	
1004.394500	4.00000000E+0	
1004.882800	7.00000000E+0	
1005.371100	8.00000000E+0	
1005.859400	1.00000000E+0	
1006.347700	1.00000000E+0	
1006.835900	3.00000000E+0	
1007.324200	1.00000000E+0	
1007.812500	8.00000000E+0	
1008.300800	2.00000000E+0	
1008.789100	5.00000000E+0	
1009.277300	6.00000000E+0	
1009.765600	6.00000000E+0	
1010.253900	4.00000000E+0	
1010.742200	6.00000000E+0	
1011.23000	7.00000000E+0	
1011.718800	4.00000000E+0	
1012.207000	4.00000000E+0	
1012.695300	3.00000000E+0	
1013.183600	2.00000000E+0	
1013.671900	5.00000000E+0	
1014.16000	3.00000000E+0	
1014.648400	1.00000000E+0	
1015.136700	4.00000000E+0	
1015.625000	3.00000000E+0	
1016.113300	4.00000000E+0	
1016.601600	5.00000000E+0	
1017.09000	2.00000000E+0	
1017.578100	2.00000000E+0	
1018.066400	5.00000000E+0	
1018.554700	3.00000000E+0	
1019.043000	4.00000000E+0	
1019.531300	4.00000000E+0	
1020.02000	5.00000000E+0	
1020.507800	5.00000000E+0	
1020.996100	4.00000000E+0	
1021.484400	6.00000000E+0	
1021.972700	9.00000000E+0	
1022.460900	2.00000000E+0	
1022.949200	3.00000000E+0	
1023.437500	4.00000000E+0	
1023.925800	2.00000000E+0	
1024.414100	3.00000000E+0	
1024.902300	2.00000000E+0	
1025.390600	4.00000000E+0	
1025.878900	3.00000000E+0	
1026.367200	4.00000000E+0	
1026.855500	5.00000000E+0	
1027.343800	2.00000000E+0	
1027.832000	5.00000000E+0	
1028.32000	3.00000000E+0	
1028.808600	4.00000000E+0	
1029.296900	2.00000000E+0	
1029.785200	1.00000000E+0	
1030.273400	5.00000000E+0	
1030.761700	2.00000000E+0	
1031.25000	4.00000000E+0	
1031.738300	4.00000000E+0	
1032.226600	5.00000000E+0	
1032.714800	3.00000000E+0	
1033.203100	3.00000000E+0	
1033.691400	7.00000000E+0	
1034.18000	2.00000000E+0	
1034.668000	4.00000000E+0	
1035.156300	4.00000000E+0	
1035.644500	3.00000000E+0	
1036.132800	2.00000000E+0	
1036.621100	4.00000000E+0	
1037.109400	4.00000000E+0	
1037.597700	4.00000000E+0	
1038.085900	5.00000000E+0	
1038.574200	2.00000000E+0	
1039.062500	2.00000000E+0	
1039.550800	2.00000000E+0	
1040.039100	1.00000000E+0	
1040.527300	2.00000000E+0	
1041.015600	3.00000000E+0	
1041.503900	6.00000000E+0	
1041.992200	3.00000000E+0	
1042.48000	1.00000000E+0	
1042.968800	6.00000000E+0	
1043.457000	4.00000000E+0	
1043.945300	3.00000000E+0	
1044.433600	1.00000000E+0	
1044.921900	2.00000000E+0	
1045.41000	2.00000000E+0	
1045.898400	4.00000000E+0	
1046.386700	6.00000000E+0	
1046.875000	4.00000000E+0	
1047.363300	4.00000000E+0	
1047.851600	7.00000000E+0	
1048.34000	0.00000000E+0	
1048.828100	1.00000000E+0	
1049.316400	3.00000000E+0	
1049.804700	3.00000000E+0	
1050.293000	2.00000000E+0	
1050.781300	6.00000000E+0	
1051.27000	4.00000000E+0	
1051.757800	1.00000000E+0	
1052.246100	4.00000000E+0	
1052.734400	4.00000000E+0	
1053.222700	2.00000000E+0	
1053.710900	2.00000000E+0	
1054.199200	2.00000000E+0	
1054.687500	4.00000000E+0	
1055.175800	3.00000000E+0	
1055.664100	2.00000000E+0	
1056.152300	4.00000000E+0	
1056.640600	2.00000000E+0	
1057.128900	3.00000000E+0	
1057.617200	3.00000000E+0	
1058.105500	3.00000000E+0	
1058.593800	6.00000000E+0	
1059.082000	0.00000000E+0	
1059.57000	1.00000000E+0	
1060.058600	4.00000000E+0	
1060.546900	5.00000000E+0	
1061.035200	6.00000000E+0	
1061.523400	5.00000000E+0	
1062.011700	1.00000000E+0	
1062.5000	4.00000000E+0	
1062.988300	4.00000000E+0	
1063.476600	1.00000000E+0	
1063.964800	3.00000000E+0	
1064.453100	2.00000000E+0	
1064.941400	2.00000000E+0	
1065.43000	0.00000000E+0	
1065.918000	4.00000000E+0	
1066.406300	6.00000000E+0	
1066.894500	4.00000000E+0	
1067.382800	4.00000000E+0	
1067.871100	3.00000000E+0	
1068.359400	1.00000000E+0	
1068.847700	2.00000000E+0	
1069.335900	5.00000000E+0	
1069.824200	2.00000000E+0	
1070.312500	3.00000000E+0	
1070.800800	7.00000000E+0	
1071.289100	2.00000000E+0	
1071.777300	5.00000000E+0	
1072.265600	4.00000000E+0	
1072.753900	4.00000000E+0	
1073.242200	5.00000000E+0	
1073.73000	5.00000000E+0	
1074.218800	3.00000000E+0	
1074.707000	4.00000000E+0	
1075.195300	6.00000000E+0	
1075.683600	1.00000000E+0	
1076.171900	7.00000000E+0	
1076.66000	3.00000000E+0	
1077.148400	4.00000000E+0	
1077.636700	4.00000000E+0	
1078.125000	4.00000000E+0	
1078.613300	3.00000000E+0	
1079.101600	8.00000000E+0	
1079.59000	5.00000000E+0	
1080.078100	0.00000000E+0	
1080.566400	8.00000000E+0	
1081.054700	5.00000000E+0	
1081.543000	3.00000000E+0	
1082.031300	5.00000000E+0	
1082.52000	2.00000000E+0	
1083.007800	4.00000000E+0	
1083.496100	1.00000000E+0	
1083.984400	5.00000000E+0	
1084.472700	5.00000000E+0	
1084.960900	3.00000000E+0	
1085.449200	3.00000000E+0	
1085.937500	2.00000000E+0	
1086.425800	3.00000000E+0	
1086.914100	3.00000000E+0	
1087.402300	8.00000000E+0	
1087.890600	4.00000000E+0	
1088.378900	4.00000000E+0	
1088.867200	3.00000000E+0	
1089.355500	1.00000000E+0	
1089.843800	1.00000000E+0	
1090.332000	7.00000000E+0	
1090.82000	3.00000000E+0	
1091.308600	5.00000000E+0	
1091.796900	2.00000000E+0	
1092.285200	6.00000000E+0	
1092.773400	4.00000000E+0	
1093.261700	1.00000000E+0	
1093.75000	2.00000000E+0	
1094.238300	3.00000000E+0	
1094.726600	2.00000000E+0	
1095.214800	6.00000000E+0	
1095.703100	1.00000000E+0	
1096.191400	4.00000000E+0	
1096.68000	6.00000000E+0	
1097.168000	3.00000000E+0	
1097.656300	5.00000000E+0	
1098.144500	5.00000000E+0	
1098.632800	2.00000000E+0	
1099.121100	2.00000000E+0	
1099.609400	4.00000000E+0	
1100.097700	6.00000000E+0	
1100.585900	6.00000000E+0	
1101.074200	4.00000000E+0	
1101.562500	5.00000000E+0	
1102.050800	7.00000000E+0	
1102.539100	4.00000000E+0	
1103.027300	2.00000000E+0	
1103.515600	4.00000000E+0	
1104.003900	2.00000000E+0	
1104.492200	6.00000000E+0	
1104.98000	4.00000000E+0	
1105.468800	5.00000000E+0	
1105.957000	3.00000000E+0	
1106.445300	2.00000000E+0	
1106.933600	3.00000000E+0	
1107.421900	4.00000000E+0	
1107.91000	3.00000000E+0	
1108.398400	6.00000000E+0	
1108.886700	6.00000000E+0	
1109.375000	2.00000000E+0	
1109.863300	5.00000000E+0	
1110.351600	3.00000000E+0	
1110.84000	2.00000000E+0	
1111.328100	3.00000000E+0	
1111.816400	2.00000000E+0	
1112.304700	4.00000000E+0	
1112.793000	7.00000000E+0	
1113.281300	6.00000000E+0	
1113.77000	3.00000000E+0	
1114.257800	2.00000000E+0	
1114.746100	3.00000000E+0	
1115.234400	2.00000000E+0	
1115.722700	7.00000000E+0	
1116.210900	2.00000000E+0	
1116.699200	2.00000000E+0	
1117.187500	3.00000000E+0	
1117.675800	3.00000000E+0	
1118.164100	2.00000000E+0	
1118.652300	3.00000000E+0	
1119.140600	4.00000000E+0	
1119.628900	4.00000000E+0	
1120.117200	4.00000000E+0	
1120.605500	0.00000000E+0	
1121.093800	4.00000000E+0	
1121.582000	4.00000000E+0	
1122.07000	5.00000000E+0	
1122.558600	6.00000000E+0	
1123.046900	1.00000000E+0	
1123.535200	5.00000000E+0	
1124.023400	0.00000000E+0	
1124.511700	0.00000000E+0	
1125.000	0.00000000E+0	
1125.488300	6.00000000E+0	
1125.976600	8.00000000E+0	
1126.464800	3.00000000E+0	
1126.953100	6.00000000E+0	
1127.441400	2.00000000E+0	
1127.93000	2.00000000E+0	
1128.418000	3.00000000E+0	
1128.906300	8.00000000E+0	
1129.394500	3.00000000E+0	
1129.882800	3.00000000E+0	
1130.371100	5.00000000E+0	
1130.859400	5.00000000E+0	
1131.347700	2.00000000E+0	
1131.835900	3.00000000E+0	
1132.324200	2.00000000E+0	
1132.812500	7.00000000E+0	
1133.300800	2.00000000E+0	
1133.789100	3.00000000E+0	
1134.277300	7.00000000E+0	
1134.765600	4.00000000E+0	
1135.253900	1.00000000E+0	
1135.742200	2.00000000E+0	
1136.23000	7.00000000E+0	
1136.718800	5.00000000E+0	
1137.207000	1.00000000E+0	
1137.695300	1.00000000E+0	
1138.183600	3.00000000E+0	
1138.671900	2.00000000E+0	
1139.16000	5.00000000E+0	
1139.648400	3.00000000E+0	
1140.136700	6.00000000E+0	
1140.625000	5.00000000E+0	
1141.113300	5.00000000E+0	
1141.601600	4.00000000E+0	
1142.09000	5.00000000E+0	
1142.578100	1.00000000E+0	
1143.066400	4.00000000E+0	
1143.554700	3.00000000E+0	
1144.043000	4.00000000E+0	
1144.531300	2.00000000E+0	
1145.02000	4.00000000E+0	
1145.507800	3.00000000E+0	
1145.996100	1.00000000E+0	
1146.484400	3.00000000E+0	
1146.972700	5.00000000E+0	
1147.460900	2.00000000E+0	
1147.949200	5.00000000E+0	
1148.437500	4.00000000E+0	
1148.925800	4.00000000E+0	
1149.414100	2.00000000E+0	
1149.902300	7.00000000E+0	
1150.390600	7.00000000E+0	
1150.878900	5.00000000E+0	
1151.367200	3.00000000E+0	
1151.855500	5.00000000E+0	
1152.343800	3.00000000E+0	
1152.832000	1.00000000E+0	
1153.32000	5.00000000E+0	
1153.808600	2.00000000E+0	
1154.296900	6.00000000E+0	
1154.785200	3.00000000E+0	
1155.273400	0.00000000E+0	
1155.761700	2.00000000E+0	
1156.25000	3.00000000E+0	
1156.738300	5.00000000E+0	
1157.226600	3.00000000E+0	
1157.714800	1.00000000E+0	
1158.203100	4.00000000E+0	
1158.691400	3.00000000E+0	
1159.18000	3.00000000E+0	
1159.668000	1.00000000E+0	
1160.156300	6.00000000E+0	
1160.644500	6.00000000E+0	
1161.132800	7.00000000E+0	
1161.621100	4.00000000E+0	
1162.109400	3.00000000E+0	
1162.597700	1.00000000E+0	
1163.085900	5.00000000E+0	
1163.574200	0.00000000E+0	
1164.062500	4.00000000E+0	
1164.550800	3.00000000E+0	
1165.039100	0.00000000E+0	
1165.527300	3.00000000E+0	
1166.015600	1.00000000E+0	
1166.503900	1.00000000E+0	
1166.992200	6.00000000E+0	
1167.48000	5.00000000E+0	
1167.968800	5.00000000E+0	
1168.457000	4.00000000E+0	
1168.945300	3.00000000E+0	
1169.433600	2.00000000E+0	
1169.921900	7.00000000E+0	
1170.41000	1.00000000E+0	
1170.898400	4.00000000E+0	
1171.386700	3.00000000E+0	
1171.875000	1.00000000E+0	
1172.363300	9.00000000E+0	
1172.851600	3.00000000E+0	
1173.34000	6.00000000E+0	
1173.828100	8.00000000E+0	
1174.316400	7.00000000E+0	
1174.804700	1.00000000E+0	
1175.293000	3.00000000E+0	
1175.781300	1.00000000E+0	
1176.27000	2.00000000E+0	
1176.757800	7.00000000E+0	
1177.246100	3.00000000E+0	
1177.734400	2.00000000E+0	
1178.222700	1.00000000E+0	
1178.710900	3.00000000E+0	
1179.199200	4.00000000E+0	
1179.687500	4.00000000E+0	
1180.175800	3.00000000E+0	
1180.664100	3.00000000E+0	
1181.152300	5.00000000E+0	
1181.640600	4.00000000E+0	
1182.128900	4.00000000E+0	
1182.617200	1.00000000E+0	
1183.105500	3.00000000E+0	
1183.593800	4.00000000E+0	
1184.082000	1.00000000E+0	
1184.57000	2.00000000E+0	
1185.058600	3.00000000E+0	
1185.546900	5.00000000E+0	
1186.035200	3.00000000E+0	
1186.523400	3.00000000E+0	
1187.011700	4.00000000E+0	
1187.5000	3.00000000E+0	
1187.988300	3.00000000E+0	
1188.476600	2.00000000E+0	
1188.964800	5.00000000E+0	
1189.453100	7.00000000E+0	
1189.941400	7.00000000E+0	
1190.43000	4.00000000E+0	
1190.918000	8.00000000E+0	
1191.406300	2.00000000E+0	
1191.894500	5.00000000E+0	
1192.382800	3.00000000E+0	
1192.871100	2.00000000E+0	
1193.359400	3.00000000E+0	
1193.847700	1.00000000E+0	
1194.335900	1.00000000E+0	
1194.824200	6.00000000E+0	
1195.312500	3.00000000E+0	
1195.800800	5.00000000E+0	
1196.289100	2.00000000E+0	
1196.777300	0.00000000E+0	
1197.265600	4.00000000E+0	
1197.753900	3.00000000E+0	
1198.242200	1.00000000E+0	
1198.73000	2.00000000E+0	
1199.218800	2.00000000E+0	
1199.707000	2.00000000E+0	
1200.195300	4.00000000E+0	
1200.683600	3.00000000E+0	
1201.171900	3.00000000E+0	
1201.66000	1.00000000E+0	
1202.148400	2.00000000E+0	
1202.636700	5.00000000E+0	
1203.125000	4.00000000E+0	
1203.613300	3.00000000E+0	
1204.101600	3.00000000E+0	
1204.59000	0.00000000E+0	
1205.078100	5.00000000E+0	
1205.566400	5.00000000E+0	
1206.054700	3.00000000E+0	
1206.543000	5.00000000E+0	
1207.031300	2.00000000E+0	
1207.52000	3.00000000E+0	
1208.007800	1.00000000E+0	
1208.496100	1.00000000E+0	
1208.984400	6.00000000E+0	
1209.472700	5.00000000E+0	
1209.960900	4.00000000E+0	
1210.449200	5.00000000E+0	
1210.937500	2.00000000E+0	
1211.425800	1.00000000E+0	
1211.914100	2.00000000E+0	
1212.402300	5.00000000E+0	
1212.890600	3.00000000E+0	
1213.378900	5.00000000E+0	
1213.867200	2.00000000E+0	
1214.355500	7.00000000E+0	
1214.843800	1.00000000E+0	
1215.332000	3.00000000E+0	
1215.82000	0.00000000E+0	
1216.308600	4.00000000E+0	
1216.796900	5.00000000E+0	
1217.285200	5.00000000E+0	
1217.773400	2.00000000E+0	
1218.261700	3.00000000E+0	
1218.75000	4.00000000E+0	
1219.238300	3.00000000E+0	
1219.726600	3.00000000E+0	
1220.214800	1.00000000E+0	
1220.703100	2.00000000E+0	
1221.191400	3.00000000E+0	
1221.68000	2.00000000E+0	
1222.168000	3.00000000E+0	
1222.656300	3.00000000E+0	
1223.144500	1.00000000E+0	
1223.632800	3.00000000E+0	
1224.121100	4.00000000E+0	
1224.609400	2.00000000E+0	
1225.097700	4.00000000E+0	
1225.585900	3.00000000E+0	
1226.074200	3.00000000E+0	
1226.562500	5.00000000E+0	
1227.050800	1.00000000E+0	
1227.539100	4.00000000E+0	
1228.027300	2.00000000E+0	
1228.515600	3.00000000E+0	
1229.003900	4.00000000E+0	
1229.492200	2.00000000E+0	
1229.98000	2.00000000E+0	
1230.468800	4.00000000E+0	
1230.957000	2.00000000E+0	
1231.445300	3.00000000E+0	
1231.933600	1.00000000E+0	
1232.421900	7.00000000E+0	
1232.91000	5.00000000E+0	
1233.398400	2.00000000E+0	
1233.886700	4.00000000E+0	
1234.375000	3.00000000E+0	
1234.863300	4.00000000E+0	
1235.351600	5.00000000E+0	
1235.84000	2.00000000E+0	
1236.328100	2.00000000E+0	
1236.816400	2.00000000E+0	
1237.304700	3.00000000E+0	
1237.793000	2.00000000E+0	
1238.281300	1.00000000E+0	
1238.77000	4.00000000E+0	
1239.257800	4.00000000E+0	
1239.746100	4.00000000E+0	
1240.234400	2.00000000E+0	
1240.722700	2.00000000E+0	
1241.210900	1.00000000E+0	
1241.699200	2.00000000E+0	
1242.187500	3.00000000E+0	
1242.675800	2.00000000E+0	
1243.164100	3.00000000E+0	
1243.652300	1.00000000E+0	
1244.140600	1.00000000E+0	
1244.628900	3.00000000E+0	
1245.117200	5.00000000E+0	
1245.605500	4.00000000E+0	
1246.093800	4.00000000E+0	
1246.582000	4.00000000E+0	
1247.07000	2.00000000E+0	
1247.558600	4.00000000E+0	
1248.046900	2.00000000E+0	
1248.535200	4.00000000E+0	
1249.023400	1.00000000E+0	
1249.511700	1.00000000E+0	
1250.00	1.00000000E+0	
1250.488300	4.00000000E+0	
1250.976600	0.00000000E+0	
1251.464800	1.00000000E+0	
1251.953100	0.00000000E+0	
1252.441400	6.00000000E+0	
1252.93000	2.00000000E+0	
1253.418000	3.00000000E+0	
1253.906300	2.00000000E+0	
1254.394500	4.00000000E+0	
1254.882800	4.00000000E+0	
1255.371100	3.00000000E+0	
1255.859400	3.00000000E+0	
1256.347700	3.00000000E+0	
1256.835900	3.00000000E+0	
1257.324200	2.00000000E+0	
1257.812500	2.00000000E+0	
1258.300800	2.00000000E+0	
1258.789100	1.00000000E+0	
1259.277300	2.00000000E+0	
1259.765600	4.00000000E+0	
1260.253900	4.00000000E+0	
1260.742200	1.00000000E+0	
1261.23000	3.00000000E+0	
1261.718800	2.00000000E+0	
1262.207000	3.00000000E+0	
1262.695300	2.00000000E+0	
1263.183600	2.00000000E+0	
1263.671900	3.00000000E+0	
1264.16000	3.00000000E+0	
1264.648400	4.00000000E+0	
1265.136700	2.00000000E+0	
1265.625000	1.00000000E+0	
1266.113300	5.00000000E+0	
1266.601600	0.00000000E+0	
1267.09000	5.00000000E+0	
1267.578100	3.00000000E+0	
1268.066400	1.00000000E+0	
1268.554700	2.00000000E+0	
1269.043000	2.00000000E+0	
1269.531300	5.00000000E+0	
1270.02000	8.00000000E+0	
1270.507800	3.00000000E+0	
1270.996100	5.00000000E+0	
1271.484400	6.00000000E+0	
1271.972700	3.00000000E+0	
1272.460900	2.00000000E+0	
1272.949200	5.00000000E+0	
1273.437500	3.00000000E+0	
1273.925800	1.00000000E+0	
1274.414100	2.00000000E+0	
1274.902300	3.00000000E+0	
1275.390600	2.00000000E+0	
1275.878900	3.00000000E+0	
1276.367200	1.00000000E+0	
1276.855500	6.00000000E+0	
1277.343800	1.00000000E+0	
1277.832000	2.00000000E+0	
1278.32000	2.00000000E+0	
1278.808600	0.00000000E+0	
1279.296900	4.00000000E+0	
1279.785200	3.00000000E+0	
1280.273400	2.00000000E+0	
1280.761700	3.00000000E+0	
1281.25000	3.00000000E+0	
1281.738300	1.00000000E+0	
1282.226600	0.00000000E+0	
1282.714800	0.00000000E+0	
1283.203100	2.00000000E+0	
1283.691400	2.00000000E+0	
1284.18000	1.00000000E+0	
1284.668000	2.00000000E+0	
1285.156300	3.00000000E+0	
1285.644500	4.00000000E+0	
1286.132800	3.00000000E+0	
1286.621100	2.00000000E+0	
1287.109400	5.00000000E+0	
1287.597700	2.00000000E+0	
1288.085900	6.00000000E+0	
1288.574200	3.00000000E+0	
1289.062500	2.00000000E+0	
1289.550800	3.00000000E+0	
1290.039100	2.00000000E+0	
1290.527300	4.00000000E+0	
1291.015600	3.00000000E+0	
1291.503900	2.00000000E+0	
1291.992200	3.00000000E+0	
1292.48000	4.00000000E+0	
1292.968800	4.00000000E+0	
1293.457000	2.00000000E+0	
1293.945300	2.00000000E+0	
1294.433600	1.00000000E+0	
1294.921900	3.00000000E+0	
1295.41000	1.00000000E+0	
1295.898400	5.00000000E+0	
1296.386700	4.00000000E+0	
1296.875000	7.00000000E+0	
1297.363300	3.00000000E+0	
1297.851600	3.00000000E+0	
1298.34000	4.00000000E+0	
1298.828100	1.00000000E+0	
1299.316400	6.00000000E+0	
1299.804700	4.00000000E+0	
1300.293000	0.00000000E+0	
1300.781300	2.00000000E+0	
1301.27000	0.00000000E+0	
1301.757800	3.00000000E+0	
1302.246100	1.00000000E+0	
1302.734400	3.00000000E+0	
1303.222700	1.00000000E+0	
1303.710900	2.00000000E+0	
1304.199200	2.00000000E+0	
1304.687500	2.00000000E+0	
1305.175800	2.00000000E+0	
1305.664100	0.00000000E+0	
1306.152300	3.00000000E+0	
1306.640600	2.00000000E+0	
1307.128900	3.00000000E+0	
1307.617200	2.00000000E+0	
1308.105500	3.00000000E+0	
1308.593800	6.00000000E+0	
1309.082000	3.00000000E+0	
1309.57000	2.00000000E+0	
1310.058600	0.00000000E+0	
1310.546900	2.00000000E+0	
1311.035200	3.00000000E+0	
1311.523400	2.00000000E+0	
1312.011700	4.00000000E+0	
1312.5000	2.00000000E+0	
1312.988300	3.00000000E+0	
1313.476600	2.00000000E+0	
1313.964800	4.00000000E+0	
1314.453100	7.00000000E+0	
1314.941400	4.00000000E+0	
1315.43000	2.00000000E+0	
1315.918000	4.00000000E+0	
1316.406300	3.00000000E+0	
1316.894500	4.00000000E+0	
1317.382800	2.00000000E+0	
1317.871100	0.00000000E+0	
1318.359400	4.00000000E+0	
1318.847700	2.00000000E+0	
1319.335900	1.00000000E+0	
1319.824200	2.00000000E+0	
1320.312500	3.00000000E+0	
1320.800800	3.00000000E+0	
1321.289100	2.00000000E+0	
1321.777300	2.00000000E+0	
1322.265600	1.00000000E+0	
1322.753900	2.00000000E+0	
1323.242200	2.00000000E+0	
1323.73000	5.00000000E+0	
1324.218800	5.00000000E+0	
1324.707000	2.00000000E+0	
1325.195300	2.00000000E+0	
1325.683600	2.00000000E+0	
1326.171900	3.00000000E+0	
1326.66000	2.00000000E+0	
1327.148400	5.00000000E+0	
1327.636700	2.00000000E+0	
1328.125000	1.00000000E+0	
1328.613300	2.00000000E+0	
1329.101600	3.00000000E+0	
1329.59000	2.00000000E+0	
1330.078100	2.00000000E+0	
1330.566400	2.00000000E+0	
1331.054700	2.00000000E+0	
1331.543000	3.00000000E+0	
