Labels	APTMethylS_Br15_1M_1MHz_0	
906.2500	1.00000000E+1	
906.738280	1.60000000E+1	
907.226560	9.00000000E+0	
907.714840	1.50000000E+1	
908.203130	1.20000000E+1	
908.691410	9.00000000E+0	
909.179690	1.40000000E+1	
909.66800	1.20000000E+1	
910.156250	6.00000000E+0	
910.644530	1.10000000E+1	
911.132810	1.20000000E+1	
911.621090	8.00000000E+0	
912.109380	1.00000000E+1	
912.597660	1.10000000E+1	
913.085940	1.10000000E+1	
913.574220	8.00000000E+0	
914.062500	1.00000000E+1	
914.550780	6.00000000E+0	
915.039060	1.10000000E+1	
915.527340	5.00000000E+0	
916.015630	1.50000000E+1	
916.503910	1.70000000E+1	
916.992190	9.00000000E+0	
917.480470	1.40000000E+1	
917.968750	1.20000000E+1	
918.45700	1.70000000E+1	
918.945310	1.50000000E+1	
919.433590	1.30000000E+1	
919.921880	1.30000000E+1	
920.410160	7.00000000E+0	
920.898440	1.00000000E+1	
921.386720	7.00000000E+0	
921.87500	7.00000000E+0	
922.363280	8.00000000E+0	
922.851560	1.60000000E+1	
923.339840	1.20000000E+1	
923.828130	1.40000000E+1	
924.316410	9.00000000E+0	
924.804690	1.80000000E+1	
925.29300	1.10000000E+1	
925.781250	1.30000000E+1	
926.269530	9.00000000E+0	
926.757810	1.20000000E+1	
927.246090	1.50000000E+1	
927.734380	1.20000000E+1	
928.222660	1.60000000E+1	
928.710940	9.00000000E+0	
929.199220	1.00000000E+1	
929.687500	1.50000000E+1	
930.175780	1.00000000E+1	
930.664060	1.30000000E+1	
931.152340	1.20000000E+1	
931.640630	9.00000000E+0	
932.128910	1.80000000E+1	
932.617190	9.00000000E+0	
933.105470	6.00000000E+0	
933.593750	5.00000000E+0	
934.08200	1.40000000E+1	
934.570310	1.00000000E+1	
935.058590	9.00000000E+0	
935.546880	1.30000000E+1	
936.035160	1.50000000E+1	
936.523440	1.20000000E+1	
937.011720	1.10000000E+1	
937.500	1.40000000E+1	
937.988280	1.60000000E+1	
938.476560	1.40000000E+1	
938.964840	9.00000000E+0	
939.453130	1.30000000E+1	
939.941410	1.10000000E+1	
940.429690	8.00000000E+0	
940.91800	7.00000000E+0	
941.406250	1.10000000E+1	
941.894530	6.00000000E+0	
942.382810	8.00000000E+0	
942.871090	7.00000000E+0	
943.359380	1.70000000E+1	
943.847660	1.20000000E+1	
944.335940	1.20000000E+1	
944.824220	8.00000000E+0	
945.312500	1.20000000E+1	
945.800780	9.00000000E+0	
946.289060	1.20000000E+1	
946.777340	9.00000000E+0	
947.265630	1.30000000E+1	
947.753910	1.30000000E+1	
948.242190	1.10000000E+1	
948.730470	9.00000000E+0	
949.218750	1.10000000E+1	
949.70700	4.00000000E+0	
950.195310	1.70000000E+1	
950.683590	6.00000000E+0	
951.171880	1.30000000E+1	
951.660160	1.00000000E+1	
952.148440	1.20000000E+1	
952.636720	1.10000000E+1	
953.12500	1.40000000E+1	
953.613280	8.00000000E+0	
954.101560	6.00000000E+0	
954.589840	1.20000000E+1	
955.078130	1.00000000E+1	
955.566410	1.40000000E+1	
956.054690	7.00000000E+0	
956.54300	1.50000000E+1	
957.031250	1.40000000E+1	
957.519530	1.30000000E+1	
958.007810	1.70000000E+1	
958.496090	1.90000000E+1	
958.984380	1.00000000E+1	
959.472660	9.00000000E+0	
959.960940	9.00000000E+0	
960.449220	6.00000000E+0	
960.937500	1.20000000E+1	
961.425780	7.00000000E+0	
961.914060	8.00000000E+0	
962.402340	1.00000000E+1	
962.890630	1.00000000E+1	
963.378910	1.10000000E+1	
963.867190	1.10000000E+1	
964.355470	8.00000000E+0	
964.843750	1.10000000E+1	
965.33200	1.50000000E+1	
965.820310	1.00000000E+1	
966.308590	8.00000000E+0	
966.796880	7.00000000E+0	
967.285160	7.00000000E+0	
967.773440	3.00000000E+0	
968.261720	1.60000000E+1	
968.7500	1.20000000E+1	
969.238280	1.00000000E+1	
969.726560	1.20000000E+1	
970.214840	1.70000000E+1	
970.703130	1.30000000E+1	
971.191410	1.60000000E+1	
971.679690	9.00000000E+0	
972.16800	7.00000000E+0	
972.656250	1.30000000E+1	
973.144530	9.00000000E+0	
973.632810	8.00000000E+0	
974.121090	1.00000000E+1	
974.609380	6.00000000E+0	
975.097660	8.00000000E+0	
975.585940	1.20000000E+1	
976.074220	1.40000000E+1	
976.562500	6.00000000E+0	
977.050780	1.10000000E+1	
977.539060	1.00000000E+1	
978.027340	1.20000000E+1	
978.515630	1.60000000E+1	
979.003910	1.70000000E+1	
979.492190	1.10000000E+1	
979.980470	1.00000000E+1	
980.468750	1.00000000E+1	
980.95700	8.00000000E+0	
981.445310	1.10000000E+1	
981.933590	1.30000000E+1	
982.421880	1.00000000E+1	
982.910160	1.40000000E+1	
983.398440	9.00000000E+0	
983.886720	1.00000000E+1	
984.37500	1.00000000E+1	
984.863280	1.90000000E+1	
985.351560	1.00000000E+1	
985.839840	4.00000000E+0	
986.328130	6.00000000E+0	
986.816410	1.70000000E+1	
987.304690	7.00000000E+0	
987.79300	1.00000000E+1	
988.281250	9.00000000E+0	
988.769530	1.10000000E+1	
989.257810	1.30000000E+1	
989.746090	5.00000000E+0	
990.234380	7.00000000E+0	
990.722660	1.40000000E+1	
991.210940	9.00000000E+0	
991.699220	7.00000000E+0	
992.187500	1.00000000E+1	
992.675780	9.00000000E+0	
993.164060	3.00000000E+0	
993.652340	9.00000000E+0	
994.140630	8.00000000E+0	
994.628910	1.00000000E+1	
995.117190	7.00000000E+0	
995.605470	1.30000000E+1	
996.093750	1.60000000E+1	
996.58200	5.00000000E+0	
997.070310	8.00000000E+0	
997.558590	1.10000000E+1	
998.046880	1.10000000E+1	
998.535160	1.40000000E+1	
999.023440	5.00000000E+0	
999.511720	6.00000000E+0	
