Labels	APTMS_500kHz_0	
Type	Time Scan	
Comment		
Start	0.00	
Stop	1999.511700	
Step	0.48828125	
Fixed/Offset	 	
XAxis	Time(ns)	
YAxis	Counts	

901.367190	6.20000000E+1	
901.855470	5.00000000E+1	
902.343750	5.90000000E+1	
902.83200	4.50000000E+1	
903.320310	6.50000000E+1	
903.808590	5.60000000E+1	
904.296880	4.90000000E+1	
904.785160	4.70000000E+1	
905.273440	5.90000000E+1	
905.761720	5.50000000E+1	
906.2500	5.60000000E+1	
906.738280	6.70000000E+1	
907.226560	5.90000000E+1	
907.714840	5.80000000E+1	
908.203130	5.90000000E+1	
908.691410	4.60000000E+1	
909.179690	6.70000000E+1	
909.66800	5.10000000E+1	
910.156250	5.30000000E+1	
910.644530	6.10000000E+1	
911.132810	4.80000000E+1	
911.621090	5.90000000E+1	
912.109380	5.50000000E+1	
912.597660	5.10000000E+1	
913.085940	5.60000000E+1	
913.574220	4.60000000E+1	
914.062500	5.30000000E+1	
914.550780	6.40000000E+1	
915.039060	6.60000000E+1	
915.527340	4.80000000E+1	
916.015630	6.60000000E+1	
916.503910	4.30000000E+1	
916.992190	4.90000000E+1	
917.480470	4.50000000E+1	
917.968750	4.90000000E+1	
918.45700	5.90000000E+1	
918.945310	4.90000000E+1	
919.433590	5.60000000E+1	
919.921880	5.90000000E+1	
920.410160	4.80000000E+1	
920.898440	6.00000000E+1	
921.386720	5.90000000E+1	
921.87500	5.80000000E+1	
922.363280	4.80000000E+1	
922.851560	4.70000000E+1	
923.339840	5.40000000E+1	
923.828130	5.40000000E+1	
924.316410	6.10000000E+1	
924.804690	5.70000000E+1	
925.29300	5.00000000E+1	
925.781250	6.00000000E+1	
926.269530	5.60000000E+1	
926.757810	6.60000000E+1	
927.246090	4.80000000E+1	
927.734380	7.30000000E+1	
928.222660	6.20000000E+1	
928.710940	5.50000000E+1	
929.199220	5.30000000E+1	
929.687500	5.60000000E+1	
930.175780	4.60000000E+1	
930.664060	5.60000000E+1	
931.152340	4.80000000E+1	
931.640630	5.50000000E+1	
932.128910	6.40000000E+1	
932.617190	4.40000000E+1	
933.105470	5.80000000E+1	
933.593750	5.90000000E+1	
934.08200	6.20000000E+1	
934.570310	4.80000000E+1	
935.058590	6.00000000E+1	
935.546880	5.70000000E+1	
936.035160	5.40000000E+1	
936.523440	5.90000000E+1	
937.011720	5.10000000E+1	
937.500	6.70000000E+1	
937.988280	6.50000000E+1	
938.476560	4.60000000E+1	
938.964840	6.10000000E+1	
939.453130	5.20000000E+1	
939.941410	6.40000000E+1	
940.429690	4.90000000E+1	
940.91800	6.70000000E+1	
941.406250	5.80000000E+1	
941.894530	6.50000000E+1	
942.382810	7.80000000E+1	
942.871090	5.30000000E+1	
943.359380	5.90000000E+1	
943.847660	6.40000000E+1	
944.335940	5.50000000E+1	
944.824220	6.00000000E+1	
945.312500	6.10000000E+1	
945.800780	5.10000000E+1	
946.289060	5.60000000E+1	
946.777340	6.40000000E+1	
947.265630	6.10000000E+1	
947.753910	5.80000000E+1	
948.242190	5.20000000E+1	
948.730470	4.90000000E+1	
949.218750	5.90000000E+1	
949.70700	6.20000000E+1	
950.195310	5.80000000E+1	
950.683590	6.10000000E+1	
951.171880	4.80000000E+1	
951.660160	6.00000000E+1	
952.148440	4.30000000E+1	
952.636720	7.00000000E+1	
953.12500	5.70000000E+1	
953.613280	6.00000000E+1	
954.101560	5.00000000E+1	
954.589840	4.80000000E+1	
955.078130	5.40000000E+1	
955.566410	6.00000000E+1	
956.054690	4.20000000E+1	
956.54300	7.70000000E+1	
957.031250	5.70000000E+1	
957.519530	5.60000000E+1	
958.007810	6.30000000E+1	
958.496090	6.00000000E+1	
958.984380	5.10000000E+1	
959.472660	4.70000000E+1	
959.960940	6.40000000E+1	
960.449220	4.40000000E+1	
960.937500	5.90000000E+1	
961.425780	6.10000000E+1	
961.914060	5.60000000E+1	
962.402340	5.60000000E+1	
962.890630	5.70000000E+1	
963.378910	5.90000000E+1	
963.867190	3.80000000E+1	
964.355470	4.60000000E+1	
964.843750	4.90000000E+1	
965.33200	6.20000000E+1	
965.820310	4.70000000E+1	
966.308590	5.10000000E+1	
966.796880	4.70000000E+1	
967.285160	5.80000000E+1	
967.773440	4.60000000E+1	
968.261720	5.00000000E+1	
968.7500	5.30000000E+1	
969.238280	4.80000000E+1	
969.726560	5.90000000E+1	
970.214840	5.90000000E+1	
970.703130	4.90000000E+1	
971.191410	6.70000000E+1	
971.679690	5.00000000E+1	
972.16800	5.80000000E+1	
972.656250	6.00000000E+1	
973.144530	5.80000000E+1	
973.632810	5.30000000E+1	
974.121090	5.70000000E+1	
974.609380	4.90000000E+1	
975.097660	5.40000000E+1	
975.585940	6.50000000E+1	
976.074220	5.60000000E+1	
976.562500	4.80000000E+1	
977.050780	4.60000000E+1	
977.539060	6.10000000E+1	
978.027340	5.00000000E+1	
978.515630	5.00000000E+1	
979.003910	5.90000000E+1	
979.492190	5.30000000E+1	
979.980470	5.50000000E+1	
980.468750	6.10000000E+1	
980.95700	5.20000000E+1	
981.445310	5.60000000E+1	
981.933590	5.60000000E+1	
982.421880	5.60000000E+1	
982.910160	5.30000000E+1	
983.398440	5.50000000E+1	
983.886720	6.60000000E+1	
984.37500	4.80000000E+1	
984.863280	7.00000000E+1	
985.351560	4.30000000E+1	
985.839840	5.80000000E+1	
986.328130	5.20000000E+1	
986.816410	6.40000000E+1	
987.304690	5.30000000E+1	
987.79300	4.10000000E+1	
988.281250	5.00000000E+1	
988.769530	5.90000000E+1	
989.257810	6.00000000E+1	
989.746090	5.40000000E+1	
990.234380	5.00000000E+1	
990.722660	4.90000000E+1	
991.210940	6.80000000E+1	
991.699220	4.90000000E+1	
992.187500	5.50000000E+1	
992.675780	6.20000000E+1	
993.164060	5.60000000E+1	
993.652340	5.30000000E+1	
994.140630	5.60000000E+1	
994.628910	5.50000000E+1	
995.117190	5.20000000E+1	
995.605470	3.80000000E+1	
996.093750	6.00000000E+1	
996.58200	5.00000000E+1	
997.070310	5.50000000E+1	
997.558590	4.50000000E+1	
998.046880	6.70000000E+1	
998.535160	5.60000000E+1	
999.023440	4.80000000E+1	
999.511720	3.90000000E+1	
1000.00	5.40000000E+1	
1000.488300	5.50000000E+1	
1000.976600	5.40000000E+1	
1001.464800	5.50000000E+1	
1001.953100	4.10000000E+1	
1002.441400	3.60000000E+1	
1002.93000	5.40000000E+1	
1003.418000	4.30000000E+1	
1003.906300	4.80000000E+1	
1004.394500	4.90000000E+1	
1004.882800	4.60000000E+1	
1005.371100	4.60000000E+1	
1005.859400	5.60000000E+1	
1006.347700	3.70000000E+1	
1006.835900	5.10000000E+1	
1007.324200	4.40000000E+1	
1007.812500	5.90000000E+1	
1008.300800	5.00000000E+1	
1008.789100	4.50000000E+1	
1009.277300	4.70000000E+1	
1009.765600	5.80000000E+1	
1010.253900	6.20000000E+1	
1010.742200	4.70000000E+1	
1011.23000	6.10000000E+1	
1011.718800	5.40000000E+1	
1012.207000	4.80000000E+1	
1012.695300	4.70000000E+1	
1013.183600	4.40000000E+1	
1013.671900	5.20000000E+1	
1014.16000	4.50000000E+1	
1014.648400	5.10000000E+1	
1015.136700	5.30000000E+1	
1015.625000	5.50000000E+1	
1016.113300	4.80000000E+1	
1016.601600	4.60000000E+1	
1017.09000	4.20000000E+1	
1017.578100	5.90000000E+1	
1018.066400	4.70000000E+1	
1018.554700	5.40000000E+1	
1019.043000	4.60000000E+1	
1019.531300	5.20000000E+1	
1020.02000	5.60000000E+1	
1020.507800	4.50000000E+1	
1020.996100	5.00000000E+1	
1021.484400	5.10000000E+1	
1021.972700	5.80000000E+1	
1022.460900	4.90000000E+1	
1022.949200	5.10000000E+1	
1023.437500	5.70000000E+1	
1023.925800	5.50000000E+1	
1024.414100	4.50000000E+1	
1024.902300	5.00000000E+1	
1025.390600	5.20000000E+1	
1025.878900	5.50000000E+1	
1026.367200	5.80000000E+1	
1026.855500	5.10000000E+1	
1027.343800	5.80000000E+1	
1027.832000	4.90000000E+1	
1028.32000	4.70000000E+1	
1028.808600	4.70000000E+1	
1029.296900	4.20000000E+1	
1029.785200	5.20000000E+1	
1030.273400	5.60000000E+1	
1030.761700	4.60000000E+1	
1031.25000	4.70000000E+1	
1031.738300	5.20000000E+1	
1032.226600	4.10000000E+1	
1032.714800	4.80000000E+1	
1033.203100	6.50000000E+1	
1033.691400	5.60000000E+1	
1034.18000	4.90000000E+1	
1034.668000	6.30000000E+1	
1035.156300	5.30000000E+1	
1035.644500	6.10000000E+1	
1036.132800	6.10000000E+1	
1036.621100	4.90000000E+1	
1037.109400	6.60000000E+1	
1037.597700	4.00000000E+1	
1038.085900	4.80000000E+1	
1038.574200	5.50000000E+1	
1039.062500	4.30000000E+1	
1039.550800	5.20000000E+1	
1040.039100	5.00000000E+1	
1040.527300	5.20000000E+1	
1041.015600	5.00000000E+1	
1041.503900	4.20000000E+1	
1041.992200	5.60000000E+1	
1042.48000	4.80000000E+1	
1042.968800	5.10000000E+1	
1043.457000	4.20000000E+1	
1043.945300	5.80000000E+1	
1044.433600	5.30000000E+1	
1044.921900	5.20000000E+1	
1045.41000	6.00000000E+1	
1045.898400	5.70000000E+1	
1046.386700	5.30000000E+1	
1046.875000	6.20000000E+1	
1047.363300	4.30000000E+1	
1047.851600	4.70000000E+1	
1048.34000	3.80000000E+1	
1048.828100	6.70000000E+1	
1049.316400	5.00000000E+1	
1049.804700	4.80000000E+1	
1050.293000	4.60000000E+1	
1050.781300	4.90000000E+1	
1051.27000	5.50000000E+1	
1051.757800	5.00000000E+1	
1052.246100	4.10000000E+1	
1052.734400	4.30000000E+1	
1053.222700	4.70000000E+1	
1053.710900	5.70000000E+1	
1054.199200	6.20000000E+1	
1054.687500	4.50000000E+1	
1055.175800	5.10000000E+1	
1055.664100	5.40000000E+1	
1056.152300	4.60000000E+1	
1056.640600	6.80000000E+1	
1057.128900	5.30000000E+1	
1057.617200	5.60000000E+1	
1058.105500	3.90000000E+1	
1058.593800	5.10000000E+1	
1059.082000	5.70000000E+1	
1059.57000	3.90000000E+1	
1060.058600	4.60000000E+1	
1060.546900	5.70000000E+1	
1061.035200	6.40000000E+1	
1061.523400	4.60000000E+1	
1062.011700	4.60000000E+1	
1062.5000	6.40000000E+1	
1062.988300	4.80000000E+1	
1063.476600	5.70000000E+1	
1063.964800	6.20000000E+1	
1064.453100	4.50000000E+1	
1064.941400	3.20000000E+1	
1065.43000	4.80000000E+1	
1065.918000	5.10000000E+1	
1066.406300	5.80000000E+1	
1066.894500	5.10000000E+1	
1067.382800	4.70000000E+1	
1067.871100	3.70000000E+1	
1068.359400	5.70000000E+1	
1068.847700	4.70000000E+1	
1069.335900	4.10000000E+1	
1069.824200	4.60000000E+1	
1070.312500	3.60000000E+1	
1070.800800	4.00000000E+1	
1071.289100	4.20000000E+1	
1071.777300	4.20000000E+1	
1072.265600	4.60000000E+1	
1072.753900	4.10000000E+1	
1073.242200	5.60000000E+1	
1073.73000	5.80000000E+1	
1074.218800	4.10000000E+1	
1074.707000	5.40000000E+1	
1075.195300	4.20000000E+1	
1075.683600	5.20000000E+1	
1076.171900	5.30000000E+1	
1076.66000	4.20000000E+1	
1077.148400	4.80000000E+1	
1077.636700	4.90000000E+1	
1078.125000	6.30000000E+1	
1078.613300	5.10000000E+1	
1079.101600	4.60000000E+1	
1079.59000	5.00000000E+1	
1080.078100	5.00000000E+1	
1080.566400	4.50000000E+1	
1081.054700	5.20000000E+1	
1081.543000	4.80000000E+1	
1082.031300	3.30000000E+1	
1082.52000	4.50000000E+1	
1083.007800	5.80000000E+1	
1083.496100	3.60000000E+1	
1083.984400	4.70000000E+1	
1084.472700	4.00000000E+1	
1084.960900	5.40000000E+1	
1085.449200	5.90000000E+1	
1085.937500	5.10000000E+1	
1086.425800	5.40000000E+1	
1086.914100	4.10000000E+1	
1087.402300	5.60000000E+1	
1087.890600	5.60000000E+1	
1088.378900	5.30000000E+1	
1088.867200	4.60000000E+1	
1089.355500	4.10000000E+1	
1089.843800	4.00000000E+1	
1090.332000	5.90000000E+1	
1090.82000	3.60000000E+1	
1091.308600	4.40000000E+1	
1091.796900	4.40000000E+1	
1092.285200	3.80000000E+1	
1092.773400	4.50000000E+1	
1093.261700	4.70000000E+1	
1093.75000	4.80000000E+1	
1094.238300	3.70000000E+1	
1094.726600	4.50000000E+1	
1095.214800	4.40000000E+1	
1095.703100	3.70000000E+1	
1096.191400	4.50000000E+1	
1096.68000	4.70000000E+1	
1097.168000	4.20000000E+1	
1097.656300	3.90000000E+1	
1098.144500	5.50000000E+1	
1098.632800	5.00000000E+1	
1099.121100	5.30000000E+1	
1099.609400	5.60000000E+1	
1100.097700	4.20000000E+1	
1100.585900	5.10000000E+1	
1101.074200	4.90000000E+1	
1101.562500	2.90000000E+1	
1102.050800	5.40000000E+1	
1102.539100	5.50000000E+1	
1103.027300	5.00000000E+1	
1103.515600	4.60000000E+1	
1104.003900	5.20000000E+1	
1104.492200	3.10000000E+1	
1104.98000	5.70000000E+1	
1105.468800	4.00000000E+1	
1105.957000	5.70000000E+1	
1106.445300	4.00000000E+1	
1106.933600	5.20000000E+1	
1107.421900	3.80000000E+1	
1107.91000	4.90000000E+1	
1108.398400	5.00000000E+1	
1108.886700	5.20000000E+1	
1109.375000	4.20000000E+1	
1109.863300	3.60000000E+1	
1110.351600	6.00000000E+1	
1110.84000	5.50000000E+1	
1111.328100	5.30000000E+1	
1111.816400	4.50000000E+1	
1112.304700	4.60000000E+1	
1112.793000	5.40000000E+1	
1113.281300	4.90000000E+1	
1113.77000	4.20000000E+1	
1114.257800	3.00000000E+1	
1114.746100	5.10000000E+1	
1115.234400	4.30000000E+1	
1115.722700	4.30000000E+1	
1116.210900	4.70000000E+1	
1116.699200	3.50000000E+1	
1117.187500	3.70000000E+1	
1117.675800	5.50000000E+1	
1118.164100	4.80000000E+1	
1118.652300	4.60000000E+1	
1119.140600	4.60000000E+1	
1119.628900	5.80000000E+1	
1120.117200	4.30000000E+1	
1120.605500	5.90000000E+1	
1121.093800	4.20000000E+1	
1121.582000	3.90000000E+1	
1122.07000	5.20000000E+1	
1122.558600	4.20000000E+1	
1123.046900	4.90000000E+1	
1123.535200	4.10000000E+1	
1124.023400	4.20000000E+1	
1124.511700	3.80000000E+1	
1125.000	3.70000000E+1	
1125.488300	4.30000000E+1	
1125.976600	5.00000000E+1	
1126.464800	4.80000000E+1	
1126.953100	4.10000000E+1	
1127.441400	3.60000000E+1	
1127.93000	5.70000000E+1	
1128.418000	4.90000000E+1	
1128.906300	4.10000000E+1	
1129.394500	4.70000000E+1	
1129.882800	4.20000000E+1	
1130.371100	3.90000000E+1	
1130.859400	5.40000000E+1	
1131.347700	4.80000000E+1	
1131.835900	4.10000000E+1	
1132.324200	4.80000000E+1	
1132.812500	5.00000000E+1	
1133.300800	3.90000000E+1	
1133.789100	5.00000000E+1	
1134.277300	5.00000000E+1	
1134.765600	5.00000000E+1	
1135.253900	4.30000000E+1	
1135.742200	5.40000000E+1	
1136.23000	6.10000000E+1	
1136.718800	4.30000000E+1	
1137.207000	3.80000000E+1	
1137.695300	5.70000000E+1	
1138.183600	4.50000000E+1	
1138.671900	4.00000000E+1	
1139.16000	5.00000000E+1	
1139.648400	3.90000000E+1	
1140.136700	4.70000000E+1	
1140.625000	6.50000000E+1	
1141.113300	6.30000000E+1	
1141.601600	5.50000000E+1	
1142.09000	4.80000000E+1	
1142.578100	5.30000000E+1	
1143.066400	5.50000000E+1	
1143.554700	4.80000000E+1	
1144.043000	4.80000000E+1	
1144.531300	4.20000000E+1	
1145.02000	5.30000000E+1	
1145.507800	5.30000000E+1	
1145.996100	3.80000000E+1	
1146.484400	3.20000000E+1	
1146.972700	4.50000000E+1	
1147.460900	4.30000000E+1	
1147.949200	5.40000000E+1	
1148.437500	3.60000000E+1	
1148.925800	3.60000000E+1	
1149.414100	4.70000000E+1	
1149.902300	5.40000000E+1	
1150.390600	4.60000000E+1	
1150.878900	4.90000000E+1	
1151.367200	3.90000000E+1	
1151.855500	4.20000000E+1	
1152.343800	4.80000000E+1	
1152.832000	3.60000000E+1	
1153.32000	4.20000000E+1	
1153.808600	5.10000000E+1	
1154.296900	5.10000000E+1	
1154.785200	4.60000000E+1	
1155.273400	4.20000000E+1	
1155.761700	5.10000000E+1	
1156.25000	4.40000000E+1	
1156.738300	3.60000000E+1	
1157.226600	4.10000000E+1	
1157.714800	4.60000000E+1	
1158.203100	4.60000000E+1	
1158.691400	4.00000000E+1	
1159.18000	4.70000000E+1	
1159.668000	4.20000000E+1	
1160.156300	5.00000000E+1	
1160.644500	3.90000000E+1	
1161.132800	3.80000000E+1	
1161.621100	3.70000000E+1	
1162.109400	4.40000000E+1	
1162.597700	4.70000000E+1	
1163.085900	4.90000000E+1	
1163.574200	4.10000000E+1	
1164.062500	4.80000000E+1	
1164.550800	3.90000000E+1	
1165.039100	4.00000000E+1	
1165.527300	4.10000000E+1	
1166.015600	4.90000000E+1	
1166.503900	4.60000000E+1	
1166.992200	4.50000000E+1	
1167.48000	3.10000000E+1	
1167.968800	5.20000000E+1	
1168.457000	5.00000000E+1	
1168.945300	4.80000000E+1	
1169.433600	4.70000000E+1	
1169.921900	5.10000000E+1	
1170.41000	4.60000000E+1	
1170.898400	5.40000000E+1	
1171.386700	4.30000000E+1	
1171.875000	4.40000000E+1	
1172.363300	6.00000000E+1	
1172.851600	4.10000000E+1	
1173.34000	5.60000000E+1	
1173.828100	5.60000000E+1	
1174.316400	5.60000000E+1	
1174.804700	5.00000000E+1	
1175.293000	4.10000000E+1	
1175.781300	3.90000000E+1	
1176.27000	4.20000000E+1	
1176.757800	4.90000000E+1	
1177.246100	5.70000000E+1	
1177.734400	4.50000000E+1	
1178.222700	4.10000000E+1	
1178.710900	4.90000000E+1	
1179.199200	4.60000000E+1	
1179.687500	4.60000000E+1	
1180.175800	4.70000000E+1	
1180.664100	4.80000000E+1	
1181.152300	5.00000000E+1	
1181.640600	4.20000000E+1	
1182.128900	4.30000000E+1	
1182.617200	5.00000000E+1	
1183.105500	5.30000000E+1	
1183.593800	4.10000000E+1	
1184.082000	5.00000000E+1	
1184.57000	5.00000000E+1	
1185.058600	4.70000000E+1	
1185.546900	5.70000000E+1	
1186.035200	4.50000000E+1	
1186.523400	4.50000000E+1	
1187.011700	4.40000000E+1	
1187.5000	4.80000000E+1	
1187.988300	4.60000000E+1	
1188.476600	3.60000000E+1	
1188.964800	4.50000000E+1	
1189.453100	6.60000000E+1	
1189.941400	3.90000000E+1	
1190.43000	5.00000000E+1	
1190.918000	5.70000000E+1	
1191.406300	4.60000000E+1	
1191.894500	3.90000000E+1	
1192.382800	4.70000000E+1	
1192.871100	5.10000000E+1	
1193.359400	4.30000000E+1	
1193.847700	3.60000000E+1	
1194.335900	4.90000000E+1	
1194.824200	3.70000000E+1	
1195.312500	5.60000000E+1	
1195.800800	5.20000000E+1	
1196.289100	4.60000000E+1	
1196.777300	5.00000000E+1	
1197.265600	4.00000000E+1	
1197.753900	5.70000000E+1	
1198.242200	3.30000000E+1	
1198.73000	4.20000000E+1	
1199.218800	5.60000000E+1	
1199.707000	4.50000000E+1	
1200.195300	4.70000000E+1	
1200.683600	4.80000000E+1	
1201.171900	3.70000000E+1	
1201.66000	4.60000000E+1	
1202.148400	4.10000000E+1	
1202.636700	5.10000000E+1	
1203.125000	5.20000000E+1	
1203.613300	4.40000000E+1	
1204.101600	4.00000000E+1	
1204.59000	4.40000000E+1	
1205.078100	4.30000000E+1	
1205.566400	3.90000000E+1	
1206.054700	3.90000000E+1	
1206.543000	5.40000000E+1	
1207.031300	4.30000000E+1	
1207.52000	4.20000000E+1	
1208.007800	4.20000000E+1	
1208.496100	3.80000000E+1	
1208.984400	4.30000000E+1	
1209.472700	4.70000000E+1	
1209.960900	5.30000000E+1	
1210.449200	4.20000000E+1	
1210.937500	5.90000000E+1	
1211.425800	4.90000000E+1	
1211.914100	4.60000000E+1	
1212.402300	6.00000000E+1	
1212.890600	4.90000000E+1	
1213.378900	4.40000000E+1	
1213.867200	4.90000000E+1	
1214.355500	4.30000000E+1	
1214.843800	4.10000000E+1	
1215.332000	4.70000000E+1	
1215.82000	4.50000000E+1	
1216.308600	4.50000000E+1	
1216.796900	4.70000000E+1	
1217.285200	4.70000000E+1	
1217.773400	4.80000000E+1	
1218.261700	4.90000000E+1	
1218.75000	5.30000000E+1	
1219.238300	4.20000000E+1	
1219.726600	4.20000000E+1	
1220.214800	4.70000000E+1	
1220.703100	5.40000000E+1	
1221.191400	3.90000000E+1	
1221.68000	5.00000000E+1	
1222.168000	3.20000000E+1	
1222.656300	4.50000000E+1	
1223.144500	4.30000000E+1	
1223.632800	4.30000000E+1	
1224.121100	5.50000000E+1	
1224.609400	3.00000000E+1	
1225.097700	4.90000000E+1	
1225.585900	5.20000000E+1	
1226.074200	3.80000000E+1	
1226.562500	3.50000000E+1	
1227.050800	4.70000000E+1	
1227.539100	5.10000000E+1	
1228.027300	5.10000000E+1	
1228.515600	4.90000000E+1	
1229.003900	3.10000000E+1	
1229.492200	3.00000000E+1	
1229.98000	5.20000000E+1	
1230.468800	5.30000000E+1	
1230.957000	3.90000000E+1	
1231.445300	3.80000000E+1	
1231.933600	4.60000000E+1	
1232.421900	3.00000000E+1	
1232.91000	5.30000000E+1	
1233.398400	3.90000000E+1	
1233.886700	3.90000000E+1	
1234.375000	4.50000000E+1	
1234.863300	5.10000000E+1	
1235.351600	4.00000000E+1	
1235.84000	3.70000000E+1	
1236.328100	3.70000000E+1	
1236.816400	5.20000000E+1	
1237.304700	3.20000000E+1	
1237.793000	3.80000000E+1	
1238.281300	4.50000000E+1	
1238.77000	3.90000000E+1	
1239.257800	4.60000000E+1	
1239.746100	4.80000000E+1	
1240.234400	4.70000000E+1	
1240.722700	4.80000000E+1	
1241.210900	3.00000000E+1	
1241.699200	4.70000000E+1	
1242.187500	4.40000000E+1	
1242.675800	3.60000000E+1	
1243.164100	4.50000000E+1	
1243.652300	5.50000000E+1	
1244.140600	3.90000000E+1	
1244.628900	5.10000000E+1	
1245.117200	3.90000000E+1	
1245.605500	3.30000000E+1	
1246.093800	3.70000000E+1	
1246.582000	5.30000000E+1	
1247.07000	2.90000000E+1	
1247.558600	3.60000000E+1	
1248.046900	4.40000000E+1	
1248.535200	4.20000000E+1	
1249.023400	4.40000000E+1	
1249.511700	3.60000000E+1	
1250.00	4.20000000E+1	
1250.488300	3.60000000E+1	
1250.976600	4.10000000E+1	
1251.464800	3.80000000E+1	
1251.953100	4.30000000E+1	
1252.441400	4.50000000E+1	
1252.93000	4.90000000E+1	
1253.418000	4.00000000E+1	
1253.906300	4.60000000E+1	
1254.394500	4.10000000E+1	
1254.882800	4.30000000E+1	
1255.371100	5.90000000E+1	
1255.859400	4.60000000E+1	
1256.347700	3.60000000E+1	
1256.835900	4.40000000E+1	
1257.324200	4.50000000E+1	
1257.812500	4.30000000E+1	
1258.300800	4.00000000E+1	
1258.789100	4.40000000E+1	
1259.277300	4.50000000E+1	
1259.765600	4.00000000E+1	
1260.253900	4.00000000E+1	
1260.742200	3.30000000E+1	
1261.23000	3.80000000E+1	
1261.718800	4.50000000E+1	
1262.207000	4.70000000E+1	
1262.695300	4.10000000E+1	
1263.183600	4.40000000E+1	
1263.671900	4.50000000E+1	
1264.16000	4.60000000E+1	
1264.648400	4.20000000E+1	
1265.136700	5.00000000E+1	
1265.625000	2.80000000E+1	
1266.113300	4.00000000E+1	
1266.601600	4.50000000E+1	
1267.09000	4.80000000E+1	
1267.578100	5.20000000E+1	
1268.066400	4.20000000E+1	
1268.554700	3.30000000E+1	
1269.043000	3.90000000E+1	
1269.531300	4.10000000E+1	
1270.02000	5.70000000E+1	
1270.507800	4.30000000E+1	
1270.996100	4.50000000E+1	
1271.484400	3.60000000E+1	
1271.972700	4.70000000E+1	
1272.460900	3.40000000E+1	
1272.949200	4.20000000E+1	
1273.437500	4.00000000E+1	
1273.925800	4.90000000E+1	
1274.414100	5.80000000E+1	
1274.902300	3.90000000E+1	
1275.390600	4.00000000E+1	
1275.878900	3.40000000E+1	
1276.367200	4.80000000E+1	
1276.855500	3.90000000E+1	
1277.343800	4.80000000E+1	
1277.832000	4.50000000E+1	
1278.32000	4.20000000E+1	
1278.808600	4.70000000E+1	
1279.296900	4.30000000E+1	
1279.785200	4.70000000E+1	
1280.273400	3.80000000E+1	
1280.761700	4.70000000E+1	
1281.25000	4.10000000E+1	
1281.738300	4.50000000E+1	
1282.226600	4.20000000E+1	
1282.714800	3.30000000E+1	
1283.203100	2.70000000E+1	
1283.691400	3.70000000E+1	
1284.18000	4.10000000E+1	
1284.668000	4.00000000E+1	
1285.156300	4.10000000E+1	
1285.644500	4.20000000E+1	
1286.132800	4.20000000E+1	
1286.621100	4.20000000E+1	
1287.109400	5.10000000E+1	
1287.597700	4.50000000E+1	
1288.085900	4.50000000E+1	
1288.574200	3.50000000E+1	
1289.062500	3.30000000E+1	
1289.550800	4.00000000E+1	
1290.039100	4.30000000E+1	
1290.527300	4.70000000E+1	
1291.015600	2.90000000E+1	
1291.503900	3.80000000E+1	
1291.992200	4.20000000E+1	
1292.48000	3.70000000E+1	
1292.968800	5.40000000E+1	
1293.457000	4.00000000E+1	
1293.945300	3.10000000E+1	
1294.433600	4.30000000E+1	
1294.921900	3.50000000E+1	
1295.41000	4.10000000E+1	
1295.898400	4.60000000E+1	
1296.386700	3.40000000E+1	
1296.875000	3.60000000E+1	
1297.363300	3.50000000E+1	
1297.851600	4.70000000E+1	
1298.34000	5.20000000E+1	
1298.828100	4.50000000E+1	
1299.316400	2.60000000E+1	
1299.804700	3.60000000E+1	
1300.293000	4.30000000E+1	
1300.781300	5.40000000E+1	
1301.27000	3.60000000E+1	
1301.757800	4.70000000E+1	
1302.246100	4.30000000E+1	
1302.734400	4.60000000E+1	
1303.222700	3.70000000E+1	
1303.710900	4.70000000E+1	
1304.199200	4.30000000E+1	
1304.687500	4.70000000E+1	
1305.175800	3.80000000E+1	
1305.664100	5.00000000E+1	
1306.152300	3.00000000E+1	
1306.640600	3.10000000E+1	
1307.128900	4.00000000E+1	
1307.617200	5.10000000E+1	
1308.105500	4.80000000E+1	
1308.593800	4.10000000E+1	
1309.082000	4.00000000E+1	
1309.57000	4.90000000E+1	
1310.058600	5.60000000E+1	
1310.546900	4.30000000E+1	
1311.035200	4.10000000E+1	
1311.523400	4.40000000E+1	
1312.011700	2.60000000E+1	
1312.5000	3.60000000E+1	
1312.988300	2.80000000E+1	
1313.476600	3.20000000E+1	
1313.964800	4.10000000E+1	
1314.453100	4.10000000E+1	
1314.941400	3.60000000E+1	
1315.43000	3.40000000E+1	
1315.918000	3.60000000E+1	
1316.406300	3.80000000E+1	
1316.894500	4.50000000E+1	
1317.382800	4.00000000E+1	
1317.871100	4.90000000E+1	
1318.359400	3.30000000E+1	
1318.847700	5.10000000E+1	
1319.335900	5.30000000E+1	
1319.824200	3.70000000E+1	
1320.312500	5.20000000E+1	
1320.800800	4.30000000E+1	
1321.289100	5.10000000E+1	
1321.777300	3.70000000E+1	
1322.265600	4.50000000E+1	
1322.753900	4.30000000E+1	
1323.242200	3.60000000E+1	
1323.73000	4.00000000E+1	
1324.218800	4.50000000E+1	
1324.707000	4.00000000E+1	
1325.195300	4.00000000E+1	
1325.683600	4.30000000E+1	
1326.171900	3.40000000E+1	
1326.66000	4.20000000E+1	
1327.148400	5.50000000E+1	
1327.636700	4.30000000E+1	
1328.125000	5.00000000E+1	
1328.613300	2.40000000E+1	
1329.101600	3.20000000E+1	
1329.59000	3.80000000E+1	
1330.078100	4.60000000E+1	
1330.566400	4.10000000E+1	
1331.054700	3.70000000E+1	
