Labels	APDES_1_br15_1	
906.738280	1.40000000E+1	
907.226560	1.90000000E+1	
907.714840	1.50000000E+1	
908.203130	2.20000000E+1	
908.691410	1.40000000E+1	
909.179690	1.30000000E+1	
909.66800	1.70000000E+1	
910.156250	1.60000000E+1	
910.644530	1.30000000E+1	
911.132810	1.80000000E+1	
911.621090	1.80000000E+1	
912.109380	1.80000000E+1	
912.597660	2.00000000E+1	
913.085940	1.20000000E+1	
913.574220	1.90000000E+1	
914.062500	1.90000000E+1	
914.550780	1.40000000E+1	
915.039060	2.10000000E+1	
915.527340	1.40000000E+1	
916.015630	2.10000000E+1	
916.503910	1.90000000E+1	
916.992190	1.60000000E+1	
917.480470	2.10000000E+1	
917.968750	1.60000000E+1	
918.45700	1.30000000E+1	
918.945310	1.90000000E+1	
919.433590	2.10000000E+1	
919.921880	2.40000000E+1	
920.410160	1.90000000E+1	
920.898440	1.60000000E+1	
921.386720	1.80000000E+1	
921.87500	1.50000000E+1	
922.363280	1.90000000E+1	
922.851560	1.70000000E+1	
923.339840	1.90000000E+1	
923.828130	1.60000000E+1	
924.316410	1.90000000E+1	
924.804690	2.40000000E+1	
925.29300	2.50000000E+1	
925.781250	1.60000000E+1	
926.269530	1.60000000E+1	
926.757810	1.70000000E+1	
927.246090	1.70000000E+1	
927.734380	2.30000000E+1	
928.222660	1.20000000E+1	
928.710940	2.20000000E+1	
929.199220	1.80000000E+1	
929.687500	1.80000000E+1	
930.175780	1.40000000E+1	
930.664060	1.40000000E+1	
931.152340	2.10000000E+1	
931.640630	1.50000000E+1	
932.128910	2.30000000E+1	
932.617190	1.50000000E+1	
933.105470	2.00000000E+1	
933.593750	1.80000000E+1	
934.08200	1.50000000E+1	
934.570310	1.80000000E+1	
935.058590	2.20000000E+1	
935.546880	1.60000000E+1	
936.035160	1.60000000E+1	
936.523440	1.20000000E+1	
937.011720	1.50000000E+1	
937.500	1.20000000E+1	
937.988280	2.80000000E+1	
938.476560	1.60000000E+1	
938.964840	2.10000000E+1	
939.453130	1.80000000E+1	
939.941410	2.10000000E+1	
940.429690	1.70000000E+1	
940.91800	1.50000000E+1	
941.406250	1.70000000E+1	
941.894530	2.00000000E+1	
942.382810	1.90000000E+1	
942.871090	1.90000000E+1	
943.359380	2.20000000E+1	
943.847660	1.30000000E+1	
944.335940	1.80000000E+1	
944.824220	1.00000000E+1	
945.312500	1.50000000E+1	
945.800780	2.50000000E+1	
946.289060	1.50000000E+1	
946.777340	2.10000000E+1	
947.265630	1.20000000E+1	
947.753910	1.50000000E+1	
948.242190	1.90000000E+1	
948.730470	1.80000000E+1	
949.218750	1.90000000E+1	
949.70700	3.00000000E+1	
950.195310	1.90000000E+1	
950.683590	2.20000000E+1	
951.171880	1.30000000E+1	
951.660160	1.00000000E+1	
952.148440	1.50000000E+1	
952.636720	1.80000000E+1	
953.12500	1.80000000E+1	
953.613280	1.70000000E+1	
954.101560	2.10000000E+1	
954.589840	1.50000000E+1	
955.078130	1.30000000E+1	
955.566410	1.70000000E+1	
956.054690	2.00000000E+1	
956.54300	1.90000000E+1	
957.031250	2.40000000E+1	
957.519530	2.10000000E+1	
958.007810	1.60000000E+1	
958.496090	1.80000000E+1	
958.984380	2.50000000E+1	
959.472660	1.90000000E+1	
959.960940	1.80000000E+1	
960.449220	1.50000000E+1	
960.937500	9.00000000E+0	
961.425780	2.00000000E+1	
961.914060	1.60000000E+1	
962.402340	1.80000000E+1	
962.890630	1.30000000E+1	
963.378910	1.80000000E+1	
963.867190	1.70000000E+1	
964.355470	2.20000000E+1	
964.843750	1.60000000E+1	
965.33200	1.90000000E+1	
965.820310	1.50000000E+1	
966.308590	1.30000000E+1	
966.796880	1.70000000E+1	
967.285160	1.60000000E+1	
967.773440	1.60000000E+1	
968.261720	2.50000000E+1	
968.7500	2.10000000E+1	
969.238280	1.80000000E+1	
969.726560	1.60000000E+1	
970.214840	2.00000000E+1	
970.703130	1.70000000E+1	
971.191410	1.70000000E+1	
971.679690	1.50000000E+1	
972.16800	2.30000000E+1	
972.656250	1.30000000E+1	
973.144530	2.70000000E+1	
973.632810	2.00000000E+1	
974.121090	2.40000000E+1	
974.609380	2.30000000E+1	
975.097660	1.70000000E+1	
975.585940	2.20000000E+1	
976.074220	2.00000000E+1	
976.562500	1.50000000E+1	
977.050780	2.30000000E+1	
977.539060	1.20000000E+1	
978.027340	2.10000000E+1	
978.515630	1.60000000E+1	
979.003910	1.30000000E+1	
979.492190	1.50000000E+1	
979.980470	1.90000000E+1	
980.468750	1.70000000E+1	
980.95700	1.00000000E+1	
981.445310	1.70000000E+1	
981.933590	1.60000000E+1	
982.421880	1.90000000E+1	
982.910160	1.70000000E+1	
983.398440	2.30000000E+1	
983.886720	1.80000000E+1	
984.37500	1.40000000E+1	
984.863280	1.60000000E+1	
985.351560	1.30000000E+1	
985.839840	1.10000000E+1	
986.328130	1.90000000E+1	
986.816410	1.50000000E+1	
987.304690	1.90000000E+1	
987.79300	1.50000000E+1	
988.281250	1.50000000E+1	
988.769530	1.60000000E+1	
989.257810	1.40000000E+1	
989.746090	1.90000000E+1	
990.234380	1.90000000E+1	
990.722660	1.60000000E+1	
991.210940	1.60000000E+1	
991.699220	1.50000000E+1	
992.187500	1.60000000E+1	
992.675780	1.50000000E+1	
993.164060	1.60000000E+1	
993.652340	2.00000000E+1	
994.140630	1.70000000E+1	
994.628910	1.20000000E+1	
995.117190	2.30000000E+1	
995.605470	1.90000000E+1	
996.093750	1.70000000E+1	
996.58200	1.60000000E+1	
997.070310	2.10000000E+1	
997.558590	1.20000000E+1	
998.046880	2.10000000E+1	
998.535160	1.90000000E+1	
999.023440	1.50000000E+1	
999.511720	2.00000000E+1	
1000.00	1.70000000E+1	
1000.488300	1.20000000E+1	
1000.976600	2.50000000E+1	
1001.464800	1.60000000E+1	
1001.953100	1.90000000E+1	
1002.441400	1.10000000E+1	
1002.93000	1.80000000E+1	
1003.418000	1.60000000E+1	
1003.906300	1.80000000E+1	
1004.394500	1.50000000E+1	
1004.882800	2.00000000E+1	
1005.371100	1.60000000E+1	
1005.859400	1.70000000E+1	
1006.347700	1.80000000E+1	
1006.835900	2.00000000E+1	
1007.324200	1.30000000E+1	
1007.812500	1.50000000E+1	
1008.300800	2.40000000E+1	
1008.789100	2.00000000E+1	
1009.277300	1.60000000E+1	
1009.765600	1.50000000E+1	
1010.253900	1.40000000E+1	
1010.742200	1.20000000E+1	
1011.23000	2.40000000E+1	
1011.718800	1.50000000E+1	
1012.207000	1.70000000E+1	
1012.695300	1.80000000E+1	
1013.183600	1.80000000E+1	
1013.671900	2.10000000E+1	
1014.16000	1.30000000E+1	
1014.648400	1.80000000E+1	
1015.136700	2.50000000E+1	
1015.625000	1.70000000E+1	
1016.113300	1.90000000E+1	
1016.601600	1.50000000E+1	
1017.09000	1.80000000E+1	
1017.578100	2.90000000E+1	
1018.066400	2.10000000E+1	
1018.554700	1.10000000E+1	
1019.043000	1.90000000E+1	
1019.531300	1.70000000E+1	
1020.02000	1.70000000E+1	
1020.507800	1.70000000E+1	
1020.996100	2.30000000E+1	
1021.484400	1.40000000E+1	
1021.972700	1.80000000E+1	
1022.460900	1.90000000E+1	
1022.949200	1.70000000E+1	
1023.437500	1.50000000E+1	
1023.925800	1.60000000E+1	
1024.414100	1.60000000E+1	
1024.902300	2.10000000E+1	
1025.390600	1.60000000E+1	
1025.878900	1.90000000E+1	
1026.367200	7.00000000E+0	
1026.855500	1.30000000E+1	
1027.343800	2.40000000E+1	
1027.832000	1.70000000E+1	
1028.32000	2.30000000E+1	
1028.808600	2.30000000E+1	
1029.296900	2.20000000E+1	
1029.785200	1.00000000E+1	
1030.273400	1.60000000E+1	
1030.761700	1.70000000E+1	
1031.25000	2.30000000E+1	
1031.738300	1.60000000E+1	
1032.226600	8.00000000E+0	
1032.714800	1.70000000E+1	
1033.203100	1.60000000E+1	
1033.691400	1.90000000E+1	
1034.18000	1.60000000E+1	
1034.668000	1.70000000E+1	
1035.156300	1.40000000E+1	
1035.644500	2.60000000E+1	
1036.132800	1.90000000E+1	
1036.621100	1.80000000E+1	
1037.109400	1.90000000E+1	
1037.597700	1.50000000E+1	
1038.085900	1.30000000E+1	
1038.574200	2.20000000E+1	
1039.062500	1.70000000E+1	
1039.550800	1.70000000E+1	
1040.039100	1.30000000E+1	
1040.527300	2.00000000E+1	
1041.015600	1.60000000E+1	
1041.503900	1.30000000E+1	
1041.992200	1.50000000E+1	
1042.48000	1.30000000E+1	
1042.968800	1.40000000E+1	
1043.457000	1.60000000E+1	
1043.945300	1.80000000E+1	
1044.433600	1.80000000E+1	
1044.921900	2.30000000E+1	
1045.41000	1.70000000E+1	
1045.898400	1.70000000E+1	
1046.386700	1.30000000E+1	
1046.875000	2.30000000E+1	
1047.363300	1.40000000E+1	
1047.851600	1.80000000E+1	
1048.34000	2.10000000E+1	
1048.828100	1.50000000E+1	
1049.316400	2.20000000E+1	
1049.804700	1.40000000E+1	
1050.293000	1.20000000E+1	
1050.781300	1.90000000E+1	
1051.27000	1.30000000E+1	
1051.757800	2.00000000E+1	
1052.246100	1.40000000E+1	
1052.734400	1.40000000E+1	
1053.222700	1.80000000E+1	
1053.710900	1.30000000E+1	
1054.199200	1.70000000E+1	
1054.687500	1.60000000E+1	
1055.175800	1.90000000E+1	
1055.664100	8.00000000E+0	
1056.152300	2.40000000E+1	
1056.640600	1.20000000E+1	
1057.128900	1.60000000E+1	
1057.617200	1.90000000E+1	
1058.105500	1.60000000E+1	
1058.593800	1.60000000E+1	
1059.082000	1.70000000E+1	
1059.57000	1.40000000E+1	
1060.058600	1.50000000E+1	
1060.546900	1.00000000E+1	
1061.035200	2.80000000E+1	
1061.523400	1.60000000E+1	
1062.011700	2.00000000E+1	
1062.5000	1.90000000E+1	
1062.988300	2.60000000E+1	
1063.476600	1.50000000E+1	
1063.964800	2.00000000E+1	
1064.453100	1.60000000E+1	
1064.941400	2.00000000E+1	
1065.43000	1.70000000E+1	
1065.918000	1.90000000E+1	
1066.406300	1.40000000E+1	
1066.894500	1.20000000E+1	
1067.382800	1.80000000E+1	
1067.871100	2.20000000E+1	
1068.359400	1.30000000E+1	
1068.847700	1.70000000E+1	
1069.335900	1.60000000E+1	
1069.824200	2.30000000E+1	
1070.312500	1.10000000E+1	
1070.800800	2.70000000E+1	
1071.289100	1.50000000E+1	
1071.777300	2.00000000E+1	
1072.265600	1.80000000E+1	
1072.753900	1.50000000E+1	
1073.242200	1.40000000E+1	
1073.73000	2.10000000E+1	
1074.218800	1.50000000E+1	
1074.707000	2.90000000E+1	
1075.195300	1.90000000E+1	
1075.683600	1.70000000E+1	
1076.171900	1.40000000E+1	
1076.66000	1.30000000E+1	
1077.148400	4.00000000E+0	
1077.636700	1.80000000E+1	
1078.125000	1.10000000E+1	
1078.613300	2.10000000E+1	
1079.101600	1.90000000E+1	
1079.59000	2.20000000E+1	
1080.078100	2.30000000E+1	
1080.566400	1.60000000E+1	
1081.054700	1.90000000E+1	
1081.543000	1.50000000E+1	
1082.031300	1.60000000E+1	
1082.52000	2.40000000E+1	
1083.007800	1.50000000E+1	
1083.496100	1.50000000E+1	
1083.984400	2.00000000E+1	
1084.472700	2.00000000E+1	
1084.960900	1.10000000E+1	
1085.449200	2.00000000E+1	
1085.937500	1.40000000E+1	
1086.425800	1.60000000E+1	
1086.914100	1.30000000E+1	
1087.402300	1.40000000E+1	
1087.890600	1.20000000E+1	
1088.378900	1.90000000E+1	
1088.867200	1.20000000E+1	
1089.355500	2.10000000E+1	
1089.843800	1.50000000E+1	
1090.332000	1.40000000E+1	
1090.82000	1.60000000E+1	
1091.308600	1.30000000E+1	
1091.796900	1.00000000E+1	
1092.285200	2.00000000E+1	
1092.773400	1.60000000E+1	
1093.261700	1.40000000E+1	
1093.75000	1.60000000E+1	
1094.238300	1.30000000E+1	
1094.726600	1.70000000E+1	
1095.214800	1.50000000E+1	
1095.703100	1.30000000E+1	
1096.191400	1.40000000E+1	
1096.68000	1.50000000E+1	
1097.168000	2.30000000E+1	
1097.656300	2.00000000E+1	
1098.144500	1.70000000E+1	
1098.632800	1.70000000E+1	
1099.121100	2.60000000E+1	
1099.609400	1.90000000E+1	
1100.097700	1.90000000E+1	
1100.585900	2.00000000E+1	
1101.074200	2.30000000E+1	
1101.562500	1.50000000E+1	
1102.050800	1.40000000E+1	
1102.539100	1.30000000E+1	
1103.027300	2.00000000E+1	
1103.515600	1.40000000E+1	
1104.003900	1.80000000E+1	
1104.492200	2.50000000E+1	
1104.98000	1.40000000E+1	
1105.468800	1.20000000E+1	
1105.957000	1.40000000E+1	
1106.445300	2.30000000E+1	
1106.933600	1.70000000E+1	
1107.421900	1.70000000E+1	
1107.91000	2.10000000E+1	
1108.398400	1.40000000E+1	
1108.886700	1.10000000E+1	
1109.375000	2.00000000E+1	
1109.863300	1.60000000E+1	
1110.351600	1.60000000E+1	
1110.84000	1.90000000E+1	
1111.328100	1.60000000E+1	
1111.816400	1.80000000E+1	
1112.304700	1.40000000E+1	
1112.793000	2.20000000E+1	
1113.281300	1.60000000E+1	
1113.77000	1.40000000E+1	
1114.257800	9.00000000E+0	
1114.746100	1.70000000E+1	
1115.234400	1.50000000E+1	
1115.722700	1.70000000E+1	
1116.210900	1.70000000E+1	
1116.699200	1.50000000E+1	
1117.187500	1.10000000E+1	
1117.675800	2.40000000E+1	
1118.164100	2.10000000E+1	
1118.652300	1.80000000E+1	
1119.140600	1.50000000E+1	
1119.628900	1.60000000E+1	
1120.117200	1.70000000E+1	
1120.605500	1.80000000E+1	
1121.093800	1.40000000E+1	
1121.582000	1.90000000E+1	
1122.07000	2.00000000E+1	
1122.558600	1.90000000E+1	
1123.046900	1.60000000E+1	
1123.535200	1.50000000E+1	
1124.023400	2.30000000E+1	
1124.511700	1.40000000E+1	
1125.000	1.40000000E+1	
1125.488300	1.20000000E+1	
1125.976600	1.60000000E+1	
1126.464800	1.80000000E+1	
1126.953100	1.60000000E+1	
1127.441400	1.20000000E+1	
1127.93000	1.60000000E+1	
1128.418000	1.40000000E+1	
1128.906300	1.80000000E+1	
1129.394500	1.50000000E+1	
1129.882800	1.40000000E+1	
1130.371100	1.10000000E+1	
1130.859400	1.40000000E+1	
1131.347700	1.30000000E+1	
1131.835900	1.50000000E+1	
1132.324200	1.00000000E+1	
1132.812500	1.90000000E+1	
1133.300800	7.00000000E+0	
1133.789100	1.70000000E+1	
1134.277300	2.50000000E+1	
1134.765600	1.90000000E+1	
1135.253900	2.50000000E+1	
1135.742200	1.90000000E+1	
1136.23000	1.70000000E+1	
1136.718800	1.60000000E+1	
1137.207000	1.60000000E+1	
1137.695300	1.80000000E+1	
1138.183600	9.00000000E+0	
1138.671900	1.90000000E+1	
1139.16000	1.60000000E+1	
1139.648400	1.60000000E+1	
1140.136700	1.50000000E+1	
1140.625000	1.90000000E+1	
1141.113300	1.60000000E+1	
1141.601600	1.60000000E+1	
1142.09000	2.10000000E+1	
1142.578100	2.10000000E+1	
1143.066400	9.00000000E+0	
1143.554700	2.10000000E+1	
1144.043000	1.40000000E+1	
1144.531300	1.60000000E+1	
1145.02000	2.10000000E+1	
1145.507800	1.40000000E+1	
1145.996100	1.50000000E+1	
1146.484400	2.20000000E+1	
1146.972700	1.50000000E+1	
1147.460900	1.70000000E+1	
1147.949200	1.50000000E+1	
1148.437500	1.20000000E+1	
1148.925800	9.00000000E+0	
1149.414100	1.30000000E+1	
1149.902300	1.10000000E+1	
1150.390600	1.00000000E+1	
1150.878900	1.60000000E+1	
1151.367200	2.30000000E+1	
1151.855500	2.40000000E+1	
1152.343800	2.00000000E+1	
1152.832000	1.80000000E+1	
1153.32000	1.80000000E+1	
1153.808600	1.40000000E+1	
1154.296900	1.70000000E+1	
1154.785200	1.60000000E+1	
1155.273400	2.10000000E+1	
1155.761700	1.70000000E+1	
1156.25000	1.20000000E+1	
1156.738300	2.50000000E+1	
1157.226600	6.00000000E+0	
1157.714800	1.50000000E+1	
1158.203100	1.80000000E+1	
1158.691400	2.40000000E+1	
1159.18000	1.30000000E+1	
1159.668000	2.10000000E+1	
1160.156300	1.50000000E+1	
1160.644500	1.70000000E+1	
1161.132800	1.70000000E+1	
1161.621100	1.50000000E+1	
1162.109400	1.10000000E+1	
1162.597700	1.80000000E+1	
1163.085900	2.10000000E+1	
1163.574200	1.20000000E+1	
1164.062500	1.40000000E+1	
1164.550800	2.00000000E+1	
1165.039100	1.50000000E+1	
1165.527300	1.00000000E+1	
1166.015600	1.60000000E+1	
1166.503900	1.30000000E+1	
1166.992200	1.00000000E+1	
1167.48000	1.90000000E+1	
1167.968800	5.00000000E+0	
1168.457000	1.40000000E+1	
1168.945300	2.00000000E+1	
1169.433600	3.00000000E+1	
1169.921900	1.60000000E+1	
1170.41000	1.60000000E+1	
1170.898400	1.60000000E+1	
1171.386700	1.40000000E+1	
1171.875000	1.20000000E+1	
1172.363300	1.20000000E+1	
1172.851600	1.40000000E+1	
1173.34000	1.60000000E+1	
1173.828100	2.10000000E+1	
1174.316400	1.50000000E+1	
1174.804700	2.20000000E+1	
1175.293000	2.30000000E+1	
1175.781300	2.30000000E+1	
1176.27000	1.40000000E+1	
1176.757800	1.80000000E+1	
1177.246100	1.20000000E+1	
1177.734400	1.60000000E+1	
1178.222700	1.70000000E+1	
1178.710900	1.70000000E+1	
1179.199200	1.30000000E+1	
1179.687500	1.80000000E+1	
1180.175800	1.50000000E+1	
1180.664100	1.40000000E+1	
1181.152300	1.10000000E+1	
1181.640600	1.20000000E+1	
1182.128900	1.90000000E+1	
1182.617200	1.60000000E+1	
1183.105500	1.90000000E+1	
1183.593800	1.30000000E+1	
1184.082000	1.30000000E+1	
1184.57000	1.40000000E+1	
1185.058600	1.30000000E+1	
1185.546900	1.30000000E+1	
1186.035200	1.40000000E+1	
1186.523400	1.50000000E+1	
1187.011700	2.20000000E+1	
1187.5000	1.00000000E+1	
1187.988300	1.00000000E+1	
1188.476600	1.70000000E+1	
1188.964800	1.60000000E+1	
1189.453100	1.40000000E+1	
1189.941400	1.20000000E+1	
1190.43000	1.10000000E+1	
1190.918000	1.50000000E+1	
1191.406300	1.60000000E+1	
1191.894500	2.10000000E+1	
1192.382800	1.80000000E+1	
1192.871100	1.10000000E+1	
1193.359400	1.30000000E+1	
1193.847700	1.40000000E+1	
1194.335900	1.10000000E+1	
1194.824200	1.80000000E+1	
1195.312500	1.60000000E+1	
1195.800800	1.40000000E+1	
1196.289100	2.10000000E+1	
1196.777300	2.10000000E+1	
1197.265600	1.60000000E+1	
1197.753900	2.00000000E+1	
1198.242200	1.40000000E+1	
1198.73000	1.70000000E+1	
1199.218800	1.80000000E+1	
1199.707000	1.90000000E+1	
1200.195300	1.80000000E+1	
1200.683600	2.10000000E+1	
1201.171900	1.50000000E+1	
1201.66000	1.70000000E+1	
1202.148400	1.60000000E+1	
1202.636700	1.90000000E+1	
1203.125000	1.30000000E+1	
1203.613300	1.60000000E+1	
1204.101600	2.10000000E+1	
1204.59000	1.20000000E+1	
1205.078100	1.90000000E+1	
1205.566400	1.60000000E+1	
1206.054700	1.50000000E+1	
1206.543000	1.00000000E+1	
1207.031300	2.00000000E+1	
1207.52000	1.60000000E+1	
1208.007800	1.40000000E+1	
1208.496100	1.30000000E+1	
1208.984400	2.30000000E+1	
1209.472700	2.10000000E+1	
1209.960900	1.70000000E+1	
1210.449200	2.10000000E+1	
1210.937500	2.10000000E+1	
1211.425800	1.00000000E+1	
1211.914100	1.40000000E+1	
1212.402300	1.30000000E+1	
1212.890600	2.40000000E+1	
1213.378900	2.00000000E+1	
1213.867200	1.80000000E+1	
1214.355500	9.00000000E+0	
1214.843800	1.40000000E+1	
1215.332000	1.30000000E+1	
1215.82000	1.00000000E+1	
1216.308600	1.70000000E+1	
1216.796900	1.80000000E+1	
1217.285200	1.50000000E+1	
1217.773400	2.20000000E+1	
1218.261700	2.00000000E+1	
1218.75000	1.50000000E+1	
1219.238300	2.50000000E+1	
1219.726600	2.00000000E+1	
1220.214800	1.70000000E+1	
1220.703100	1.10000000E+1	
1221.191400	1.40000000E+1	
1221.68000	2.00000000E+1	
1222.168000	1.60000000E+1	
1222.656300	7.00000000E+0	
1223.144500	1.50000000E+1	
1223.632800	2.10000000E+1	
1224.121100	1.50000000E+1	
1224.609400	1.50000000E+1	
1225.097700	1.10000000E+1	
1225.585900	1.50000000E+1	
1226.074200	1.70000000E+1	
1226.562500	1.60000000E+1	
1227.050800	1.60000000E+1	
1227.539100	1.10000000E+1	
1228.027300	2.00000000E+1	
1228.515600	1.50000000E+1	
1229.003900	1.60000000E+1	
1229.492200	1.20000000E+1	
1229.98000	2.50000000E+1	
1230.468800	2.00000000E+1	
1230.957000	1.50000000E+1	
1231.445300	1.30000000E+1	
1231.933600	1.20000000E+1	
1232.421900	1.80000000E+1	
1232.91000	2.40000000E+1	
1233.398400	1.10000000E+1	
1233.886700	1.90000000E+1	
1234.375000	1.10000000E+1	
1234.863300	1.80000000E+1	
1235.351600	1.30000000E+1	
1235.84000	1.30000000E+1	
1236.328100	1.00000000E+1	
1236.816400	1.20000000E+1	
1237.304700	1.90000000E+1	
1237.793000	2.00000000E+1	
1238.281300	1.80000000E+1	
1238.77000	2.30000000E+1	
1239.257800	1.60000000E+1	
1239.746100	2.50000000E+1	
1240.234400	1.40000000E+1	
1240.722700	1.70000000E+1	
1241.210900	1.50000000E+1	
1241.699200	1.60000000E+1	
1242.187500	1.60000000E+1	
1242.675800	1.90000000E+1	
1243.164100	1.80000000E+1	
1243.652300	1.70000000E+1	
1244.140600	1.50000000E+1	
1244.628900	1.50000000E+1	
1245.117200	9.00000000E+0	
1245.605500	1.50000000E+1	
1246.093800	1.90000000E+1	
1246.582000	1.40000000E+1	
1247.07000	1.90000000E+1	
1247.558600	2.10000000E+1	
1248.046900	1.70000000E+1	
1248.535200	1.70000000E+1	
1249.023400	1.50000000E+1	
1249.511700	1.60000000E+1	
1250.00	2.10000000E+1	
1250.488300	2.50000000E+1	
1250.976600	1.50000000E+1	
1251.464800	1.90000000E+1	
1251.953100	1.20000000E+1	
1252.441400	1.40000000E+1	
1252.93000	1.20000000E+1	
1253.418000	2.50000000E+1	
1253.906300	1.70000000E+1	
1254.394500	6.00000000E+0	
1254.882800	9.00000000E+0	
1255.371100	1.80000000E+1	
1255.859400	1.30000000E+1	
1256.347700	1.70000000E+1	
1256.835900	1.60000000E+1	
1257.324200	1.40000000E+1	
1257.812500	1.70000000E+1	
1258.300800	1.40000000E+1	
1258.789100	1.00000000E+1	
1259.277300	1.10000000E+1	
1259.765600	1.40000000E+1	
1260.253900	1.40000000E+1	
1260.742200	1.20000000E+1	
1261.23000	1.50000000E+1	
1261.718800	1.10000000E+1	
1262.207000	2.50000000E+1	
1262.695300	1.40000000E+1	
1263.183600	1.60000000E+1	
1263.671900	1.60000000E+1	
1264.16000	2.10000000E+1	
1264.648400	1.30000000E+1	
1265.136700	1.50000000E+1	
1265.625000	1.10000000E+1	
1266.113300	2.20000000E+1	
1266.601600	1.20000000E+1	
1267.09000	2.00000000E+1	
1267.578100	2.50000000E+1	
1268.066400	8.00000000E+0	
1268.554700	1.50000000E+1	
1269.043000	1.30000000E+1	
1269.531300	1.60000000E+1	
1270.02000	1.20000000E+1	
1270.507800	1.80000000E+1	
1270.996100	1.30000000E+1	
1271.484400	2.30000000E+1	
1271.972700	2.10000000E+1	
1272.460900	1.40000000E+1	
1272.949200	1.20000000E+1	
1273.437500	2.10000000E+1	
1273.925800	1.80000000E+1	
1274.414100	1.60000000E+1	
1274.902300	1.20000000E+1	
1275.390600	1.50000000E+1	
1275.878900	2.20000000E+1	
1276.367200	1.00000000E+1	
1276.855500	1.50000000E+1	
1277.343800	1.50000000E+1	
1277.832000	1.90000000E+1	
1278.32000	1.30000000E+1	
1278.808600	1.30000000E+1	
1279.296900	1.20000000E+1	
1279.785200	1.30000000E+1	
1280.273400	1.50000000E+1	
1280.761700	1.50000000E+1	
1281.25000	2.00000000E+1	
1281.738300	1.50000000E+1	
1282.226600	1.70000000E+1	
1282.714800	2.00000000E+1	
1283.203100	1.30000000E+1	
1283.691400	1.60000000E+1	
1284.18000	1.20000000E+1	
1284.668000	1.60000000E+1	
1285.156300	1.40000000E+1	
1285.644500	1.50000000E+1	
1286.132800	1.80000000E+1	
1286.621100	1.60000000E+1	
1287.109400	1.40000000E+1	
1287.597700	1.20000000E+1	
1288.085900	9.00000000E+0	
1288.574200	7.00000000E+0	
1289.062500	2.80000000E+1	
1289.550800	1.10000000E+1	
1290.039100	1.90000000E+1	
1290.527300	1.80000000E+1	
1291.015600	1.70000000E+1	
1291.503900	1.20000000E+1	
1291.992200	1.30000000E+1	
1292.48000	1.30000000E+1	
1292.968800	9.00000000E+0	
1293.457000	1.60000000E+1	
1293.945300	1.40000000E+1	
1294.433600	1.60000000E+1	
1294.921900	1.60000000E+1	
1295.41000	1.50000000E+1	
1295.898400	1.20000000E+1	
1296.386700	1.60000000E+1	
1296.875000	1.00000000E+1	
1297.363300	1.40000000E+1	
1297.851600	1.50000000E+1	
1298.34000	2.20000000E+1	
1298.828100	1.30000000E+1	
1299.316400	1.40000000E+1	
1299.804700	1.20000000E+1	
1300.293000	1.90000000E+1	
1300.781300	1.90000000E+1	
1301.27000	2.20000000E+1	
1301.757800	1.60000000E+1	
1302.246100	2.00000000E+1	
1302.734400	1.40000000E+1	
1303.222700	1.90000000E+1	
1303.710900	1.70000000E+1	
1304.199200	2.40000000E+1	
1304.687500	1.50000000E+1	
1305.175800	1.60000000E+1	
1305.664100	2.20000000E+1	
1306.152300	1.40000000E+1	
1306.640600	1.20000000E+1	
1307.128900	1.90000000E+1	
1307.617200	2.10000000E+1	
1308.105500	1.20000000E+1	
1308.593800	2.10000000E+1	
1309.082000	1.40000000E+1	
1309.57000	2.00000000E+1	
1310.058600	1.10000000E+1	
1310.546900	1.80000000E+1	
1311.035200	1.90000000E+1	
1311.523400	1.40000000E+1	
1312.011700	1.60000000E+1	
1312.5000	1.50000000E+1	
1312.988300	1.20000000E+1	
1313.476600	1.90000000E+1	
1313.964800	1.10000000E+1	
1314.453100	1.80000000E+1	
1314.941400	9.00000000E+0	
1315.43000	1.80000000E+1	
1315.918000	1.70000000E+1	
1316.406300	8.00000000E+0	
1316.894500	1.20000000E+1	
1317.382800	1.80000000E+1	
1317.871100	1.30000000E+1	
1318.359400	1.50000000E+1	
1318.847700	1.70000000E+1	
1319.335900	1.30000000E+1	
1319.824200	1.20000000E+1	
1320.312500	1.80000000E+1	
1320.800800	1.80000000E+1	
1321.289100	1.50000000E+1	
1321.777300	1.50000000E+1	
1322.265600	9.00000000E+0	
1322.753900	1.70000000E+1	
1323.242200	1.70000000E+1	
1323.73000	1.60000000E+1	
1324.218800	1.40000000E+1	
1324.707000	1.50000000E+1	
1325.195300	1.20000000E+1	
1325.683600	2.50000000E+1	
1326.171900	1.30000000E+1	
1326.66000	1.20000000E+1	
1327.148400	1.30000000E+1	
1327.636700	2.40000000E+1	
1328.125000	2.00000000E+1	
1328.613300	1.10000000E+1	
1329.101600	1.30000000E+1	
1329.59000	1.50000000E+1	
1330.078100	1.20000000E+1	
1330.566400	1.90000000E+1	
1331.054700	1.50000000E+1	
1331.543000	1.10000000E+1	
1332.031300	1.30000000E+1	
1332.52000	1.00000000E+1	
1333.007800	1.40000000E+1	
1333.496100	2.30000000E+1	
1333.984400	1.10000000E+1	
1334.472700	1.60000000E+1	
1334.960900	2.10000000E+1	
1335.449200	2.00000000E+1	
1335.937500	9.00000000E+0	
1336.425800	2.20000000E+1	
1336.914100	1.20000000E+1	
1337.402300	1.30000000E+1	
1337.890600	1.20000000E+1	
1338.378900	1.90000000E+1	
1338.867200	2.10000000E+1	
