0,0
0.032,1
0.064,0
0.096,1
0.128,1
0.16,1
0.192,1
0.224,1
0.256,0
0.288,2
0.32,0
0.352,2
0.384,1
0.416,0
0.448,0
0.48,0
0.512,0
0.544,1
0.576,0
0.608,3
0.64,1
0.672,0
0.704,1
0.736,1
0.768,0
0.8,0
0.832,0
0.864,0
0.896,1
0.928,1
0.96,0
0.992,0
1.024,1
1.056,0
1.088,0
1.12,0
1.152,0
1.184,0
1.216,1
1.248,0
1.28,1
1.312,0
1.344,0
1.376,0
1.408,1
1.44,1
1.472,0
1.504,0
1.536,0
1.568,0
1.6,0
1.632,0
1.664,1
1.696,1
1.728,0
1.76,2
1.792,0
1.824,0
1.856,1
1.888,2
1.92,1
1.952,0
1.984,1
2.016,0
2.048,0
2.08,0
2.112,0
2.144,0
2.176,0
2.208,1
2.24,0
2.272,0
2.304,0
2.336,2
2.368,0
2.4,0
2.432,1
2.464,2
2.496,0
2.528,1
2.56,0
2.592,0
2.624,0
2.656,0
2.688,1
2.72,0
2.752,2
2.784,0
2.816,0
2.848,0
2.88,0
2.912,2
2.944,0
2.976,0
3.008,0
3.04,0
3.072,1
3.104,1
3.136,0
3.168,0
3.2,0
3.232,0
3.264,0
3.296,0
3.328,0
3.36,0
3.392,0
3.424,1
3.456,1
3.488,1
3.52,0
3.552,1
3.584,1
3.616,0
3.648,1
3.68,0
3.712,0
3.744,1
3.776,2
3.808,0
3.84,0
3.872,1
3.904,1
3.936,2
3.968,0
4,2
4.032,0
4.064,2
4.096,0
4.128,1
4.16,0
4.192,2
4.224,1
4.256,1
4.288,0
4.32,0
4.352,0
4.384,1
4.416,1
4.448,0
4.48,0
4.512,1
4.544,0
4.576,1
4.608,0
4.64,0
4.672,0
4.704,0
4.736,0
4.768,0
4.8,1
4.832,2
4.864,1
4.896,0
4.928,2
4.96,0
4.992,1
5.024,1
5.056,0
5.088,0
5.12,0
5.152,1
5.184,2
5.216,0
5.248,0
5.28,1
5.312,0
5.344,1
5.376,1
5.408,0
5.44,2
5.472,1
5.504,0
5.536,0
5.568,1
5.6,2
5.632,0
5.664,0
5.696,0
5.728,2
5.76,1
5.792,1
5.824,1
5.856,0
5.888,1
5.92,2
5.952,0
5.984,1
6.016,0
6.048,1
6.08,0
6.112,1
6.144,0
6.176,0
6.208,0
6.24,3
6.272,0
6.304,0
6.336,0
6.368,0
6.4,1
6.432,0
6.464,0
6.496,0
6.528,0
6.56,1
6.592,0
6.624,0
6.656,2
6.688,1
6.72,2
6.752,2
6.784,0
6.816,2
6.848,0
6.88,1
6.912,2
6.944,1
6.976,0
7.008,0
7.04,0
7.072,1
7.104,0
7.136,1
7.168,1
7.2,0
7.232,1
7.264,1
7.296,0
7.328,1
7.36,0
7.392,0
7.424,1
7.456,1
7.488,1
7.52,1
7.552,0
7.584,0
7.616,0
7.648,0
7.68,0
7.712,0
7.744,0
7.776,2
7.808,0
7.84,0
7.872,1
7.904,0
7.936,1
7.968,1
8,0
8.032,0
8.064,1
8.096,1
8.128,0
8.16,0
8.192,0
8.224,1
8.256,0
8.288,0
8.32,2
8.352,0
8.384,0
8.416,1
8.448,0
8.48,1
8.512,0
8.544,0
8.576,0
8.608,1
8.64,1
8.672,0
8.704,1
8.736,0
8.768,3
8.8,2
8.832,0
8.864,0
8.896,0
8.928,0
8.96,0
8.992,0
